qid,IMG,QSN,ANS_TYP,TXT,OBJ,COL,CNT,OTH,ANS1,ANS2,ANS3,ANS4,ANS5,ANS6,ANS7,ANS8,ANS9,ANS10
237383000,COCO_train2014_000000237383.jpg,Are these two brothers?,yes/no,0,1,0,0,1,yes,yes,no,no,no,no,yes,yes,yes,yes
237423001,COCO_train2014_000000237423.jpg,What is the cat doing in the picture?,other,0,1,1,0,0,sleeping,sleeping,laying on lap,looking at computer,sleeping,looking at keyboard,laying,sleeping,sleeping,sleeping
23743001,COCO_train2014_000000023743.jpg,What color dress is the little girl wearing?,other,0,1,1,0,0,blue,blue,blue,blue,blue,purple,purple,none,pink,pink
237684007,COCO_train2014_000000237684.jpg,What number is on the street sign?,number,1,1,0,1,0,1,103-117,4,1,103117,103-117,1,205117,10117,103
238004000,COCO_train2014_000000238004.jpg,What is in the water?,other,0,1,0,0,0,boat,boat,yacht,boats,boat,divers,boat,boat,boat,boat
238171000,COCO_train2014_000000238171.jpg,What kind of wine was the person drinking?,other,0,1,1,0,0,rose,rose,red,white,red,red,red,white,rose,red
238177003,COCO_train2014_000000238177.jpg,What room is in the back?,other,0,1,1,0,0,living room,living,living room,living room,den,living room,family room,living room,living room,living
238402006,COCO_train2014_000000238402.jpg,Are they flying a kite?,yes/no,0,1,0,0,0,yes,no,yes,no,yes,yes,yes,no,yes,no
238500002,COCO_train2014_000000238500.jpg,What color are the shirts?,other,0,1,1,0,0,white,white and yellow,white and yellow,white and yellow,white and yellow,white and yellow,white and yellow,white,white,white and yellow
238688004,COCO_train2014_000000238688.jpg,What is in the cups by the sink?,other,0,1,1,0,0,toothbrushes,toothbrushes,soap,toothbrushes,toothbrush,toothbrush holder,toothbrushes,toothbrushes,toothbrushes,toothbrush
238709004,COCO_train2014_000000238709.jpg,What color shirt is the umpire wearing?,other,0,1,1,0,0,white,blue,blue,blue,red and white,blue,blue,blue,blue,gray
238717000,COCO_train2014_000000238717.jpg,Is there a phone in this picture?,yes/no,0,1,0,0,0,yes,yes,yes,no,no,yes,yes,no,yes,yes
238831008,COCO_train2014_000000238831.jpg,How many birds are in the picture?,number,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
238860014,COCO_train2014_000000238860.jpg,Is the woman sad?,yes/no,0,1,0,0,0,no,yes,no,no,no,no,maybe,no,yes,no
238902003,COCO_train2014_000000238902.jpg,Is there a bus in this picture?,yes/no,0,1,0,0,0,no,yes,no,no,yes,yes,no,no,yes,yes
239007022,COCO_train2014_000000239007.jpg,How many appliances are in this photo?,number,0,1,0,1,0,1,3,1,1,1,1,2,1,1,2
239060001,COCO_train2014_000000239060.jpg,What color is the fence?,other,0,1,1,0,0,tan,white,white,brown,tan,tan,tan,brown,white,white
239060002,COCO_train2014_000000239060.jpg,What animals are in the  pen?,other,0,1,1,0,0,3,sheep and cow,cow and sheep,cows and sheep,sheep and cow,sheep and cow,cow sheep,cattle and sheep,cow and sheep,cow and sheep
239307009,COCO_train2014_000000239307.jpg,What is the guy playing?,other,0,1,1,0,0,video game,phone,phone,phone,his phone,phone tag,game,phone,games,solitaire
239307045,COCO_train2014_000000239307.jpg,What is this person holding?,other,0,1,0,0,0,cell phone,cell phone,phone,phone,phone,phone,phone,cell phone,cell phone,phone
239309004,COCO_train2014_000000239309.jpg,Why Does the clouds reflect the ocean?,other,0,1,0,0,0,refraction,thunderstorm,sun,i don't know,science,light,not,ask god,sunlight,color
239338002,COCO_train2014_000000239338.jpg,What animal is this?,other,0,1,1,0,0,polar bear,polar bear,polar bear,bear,bear,polar bear,polar bear,polar bear,dog,polar bear
239427011,COCO_train2014_000000239427.jpg,Is the computer depicted an Apple or a PC?,other,0,1,0,0,0,pc,pc,apple,apple,apple,apple,apple,apple,pc,apple
239552000,COCO_train2014_000000239552.jpg,Do they have a swimming pool?,yes/no,0,1,0,0,0,yes,yes,no,no,yes,no,no,yes,yes,no
239580000,COCO_train2014_000000239580.jpg,"How many times does the letter ""o"" repeat in the store's name?",number,0,1,0,1,0,4,4,2,4,4,2,4,5,4,4
239654001,COCO_train2014_000000239654.jpg,Why is the cat clawing the toilet paper?,other,0,1,0,0,0,playing,playing,for fun,they are playing,fun,fun,fun,yes,bored,to play with
239697001,COCO_train2014_000000239697.jpg,What color is the bench bottom?,other,0,1,1,0,0,brown,black,brown,black,brown,black,black,black,black,brown
239791000,COCO_train2014_000000239791.jpg,What is the man sitting on?,other,0,1,0,0,0,box,crate,suitcase,luggage,briefcase,briefcase,suitcase,suitcase,suitcase,case
239831000,COCO_train2014_000000239831.jpg,What is the plane for?,other,0,1,0,0,0,flying,flying,transport,travel,commute,passenger flights,flying,transportation,travel,passengers
240339002,COCO_train2014_000000240339.jpg,What room is the picture likely taken?,other,0,1,1,0,0,family room,living,living,living room,living room,living,living room,living room,living room,living room
24042002,COCO_train2014_000000024042.jpg,How many cars are in the picture?,number,0,1,0,1,0,2,1,1,2,4,6,3,4,3,6
240490000,COCO_train2014_000000240490.jpg,What is this child about to do with the baseball?,other,0,1,1,0,0,hit,hit it,hit it,hit it,hit it,hit ball,hit,hit ball,swing,hit
240545001,COCO_train2014_000000240545.jpg,What are the stuffed animals seated on the bench?,other,0,1,0,0,0,bears,bears,bears,teddy bears,teddy bears,bears,bears,bears,teddy bear and koala bear,teddy bear
240706001,COCO_train2014_000000240706.jpg,Is he using a selfie stick?,yes/no,0,1,0,0,1,yes,no,no,yes,no,yes,no,no,no,yes
240902001,COCO_train2014_000000240902.jpg,Why is the sign near the dog in German?,other,1,1,0,0,0,it's in germany,place to tie your dog up,they are in germany,there in germany,dos is in german,it's in germany,in germany,no idea,this is germany,they are in germany
240944001,COCO_train2014_000000240944.jpg,What letter is on the racket?,other,1,1,0,0,0,p,p,q,g,p,g,y,g,p,p
240955012,COCO_train2014_000000240955.jpg,What is this?,other,1,1,0,0,0,parking meter,parking meter,parking meter,parking meter,parking meter,parking meter,payphone,parking meter,parking machine,phone
240992004,COCO_train2014_000000240992.jpg,How many people are on the boat?,number,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
241073000,COCO_train2014_000000241073.jpg,Does this person appear to be snowshoeing?,yes/no,0,1,0,0,0,no,yes,no,no,yes,no,no,no,yes,no
241675002,COCO_train2014_000000241675.jpg,How many chairs are pictured?,number,0,1,0,1,0,2,2,3,3,3,2,2,2,2,3
241762000,COCO_train2014_000000241762.jpg,What is the volatility of the wave?,other,0,1,0,0,0,small,low,small,calm,low,slight,low,low,upward,low
241851000,COCO_train2014_000000241851.jpg,Is the man wearing shoes?,yes/no,0,1,1,0,0,yes,yes,yes,yes,yes,yes,no,no,no,no
242029001,COCO_train2014_000000242029.jpg,How many people do you think fit into this bus?,number,0,1,0,1,0,50,32,50,60,60,50,30,40,50,75 or more
24204000,COCO_train2014_000000024204.jpg,What a standard 35mm or a wide-angle lens most likely used to take this photo?,other,0,1,0,0,0,no,wide angle,wide-angle,wide angle,wide-angle,wide-angle,yes,wide,wide angle lens,yes
24215001,COCO_train2014_000000024215.jpg,How many toilet seats are there?,number,0,1,0,1,0,6,7,5,9,over 5,8,8,7,5,11
242153003,COCO_train2014_000000242153.jpg,How many different colors are on this plane?,number,0,1,1,0,0,4,6,6,6,6,6,5,6,7,6
242564003,COCO_train2014_000000242564.jpg,Is the dog happy?,yes/no,0,1,1,0,0,no,no,yes,yes,yes,no,yes,no,yes,no
242606001,COCO_train2014_000000242606.jpg,Which border is ahead?,other,0,1,0,0,0,on left,skateboarder,left,left,one on left,one on left,left,one on left,none,one on left
242656002,COCO_train2014_000000242656.jpg,What type of cows are they?,other,0,1,0,0,0,cattle,white,dairy,dairy,dairy,dairy cows,big ones,milk,guernsey,heifers
242821000,COCO_train2014_000000242821.jpg,What is the man doing at the beach?,other,0,1,0,0,0,swimming,swimming,wading,swimming,standing in water,bathing,riding,relaxing,standing,watching horses
242821002,COCO_train2014_000000242821.jpg,How many hoses are there?,number,0,1,0,1,0,3,4,4,0,4,3,4,4,2,3
243021000,COCO_train2014_000000243021.jpg,Do you feel shy at a large party?,yes/no,0,1,0,0,0,yes,no,yes,yes,no,no,yes,no,yes,yes
243187004,COCO_train2014_000000243187.jpg,Are they in the desert?,yes/no,0,1,0,0,0,yes,no,no,yes,no,no,no,no,no,yes
243251001,COCO_train2014_000000243251.jpg,At what angle was the picture taken?,other,0,1,0,0,0,lower,upwards,from street,from below,lower,up,upward,low,45 degrees,wide
243288001,COCO_train2014_000000243288.jpg,What color is the snowboard?,other,0,1,1,0,0,red and gray,red and blue,white and red,red and blue striped,pink and blue,red blue,red and blue,red and blue,pink and blue,pink and blue
243292003,COCO_train2014_000000243292.jpg,What color is the train?,other,0,1,1,0,0,red and silver,gray and red,red and silver,red and silver,red and silver,red and gray,red and gray,red and silver,red,red and silver
243309011,COCO_train2014_000000243309.jpg,Is this a duck?,yes/no,0,1,0,0,0,yes,yes,yes,no,yes,yes,no,yes,no,yes
24371007,COCO_train2014_000000024371.jpg,Is there enough food for several people on this plate?,yes/no,0,1,0,0,0,no,yes,no,yes,no,no,no,no,yes,no
243745002,COCO_train2014_000000243745.jpg,What time does the clock show?,number,1,1,0,1,0,8 o'clock,11:40,12:00,11:40,7:00,8:00,11:40,7:00,11:40,8:00
243791007,COCO_train2014_000000243791.jpg,Can you tell what color the liquid is?,yes/no,0,1,1,0,0,no,yes,yes,clear,yes,clear,clear,no,no,no
243829002,COCO_train2014_000000243829.jpg,What animal is there?,other,0,1,1,0,0,human,goat,sheep,sheep,goat,sheep,goat,goat,sheep,horses
243846001,COCO_train2014_000000243846.jpg,Is there a flag on the plane?,yes/no,0,1,0,0,0,yes,no,no,no,yes,no,yes,no,yes,yes
244293000,COCO_train2014_000000244293.jpg,What is the person riding in the picture?,other,0,1,0,0,0,bicycle and horse,bike,bike,bicycle,horse and bike,bike and horse,"horse, bike",bike,bike,bicycle
244451002,COCO_train2014_000000244451.jpg,What color if the train?,other,0,1,1,0,0,red and white,white and red,white,white,white and red,gray and red,white and red,white,red and white,"white, red"
244504002,COCO_train2014_000000244504.jpg,How many people can ride this bike?,number,0,1,0,1,0,1,4,1,1,1,many people could ride this bike,6,1,1,2
244577000,COCO_train2014_000000244577.jpg,Is the person in the middle missing a face?,yes/no,0,1,1,0,0,yes,yes,no,no,yes,no,no,no,no,no
244615004,COCO_train2014_000000244615.jpg,Is there anything purple in the picture?,yes/no,0,1,1,0,0,yes,yes,onions,onions,yes,yes,onions,yes,yes,yes
244844039,COCO_train2014_000000244844.jpg,What is the man holding?,other,0,1,0,0,0,bun,sandwich,hot dog,hot dog,hot dog,sandwich,hot dog,sandwich,hot dog,food
245075003,COCO_train2014_000000245075.jpg,Is this man old?,yes/no,0,1,1,0,0,yes,no,no,yes,no,yes,yes,yes,yes,yes
2451001,COCO_train2014_000000002451.jpg,Is this an advertisement for teddy bears?,yes/no,1,1,0,0,0,no,no,yes,no,no,yes,no,no,yes,no
245304000,COCO_train2014_000000245304.jpg,Are the animals fighting?,yes/no,0,1,0,0,0,no,no,sheep,no,yes,yes,no,yes,yes,yes
245409009,COCO_train2014_000000245409.jpg,Is this man part of the St. Louis Cardinals?,yes/no,1,1,0,0,0,yes,no,no,no,yes,yes,yes,no,no,yes
245517003,COCO_train2014_000000245517.jpg,How many wheels are visible?,number,0,1,0,1,0,2,3,3,2,3,2,3,3,2,2
245598004,COCO_train2014_000000245598.jpg,What color is the trash can liner?,other,0,1,1,0,0,black,blue,black,plastic,black,blue,black,black,black,black
245638000,COCO_train2014_000000245638.jpg,Approximately what age would a human being who rides this bus be?,number,0,1,0,1,0,7,9,6,18-May,10,12,12,8,5,school aged (5 - 18 years old)
24591030,COCO_train2014_000000024591.jpg,What are the people watching?,other,0,1,0,0,0,skier,no,skiing,skiing,skiers,hill,skier,skiing,skier,snow
246104007,COCO_train2014_000000246104.jpg,How many giraffes are there in the picture?,number,0,1,0,1,0,2,2,1,2,1,2,2,2,1,2
246146002,COCO_train2014_000000246146.jpg,Which airline is this?,other,1,1,1,0,0,united,united,united airways,united,united,united airways,united,united airways,united airways,united airways
246298001,COCO_train2014_000000246298.jpg,How many people are wearing hats?,number,0,1,0,1,0,3,2,3,1,3,3,3,2,3,3
246412007,COCO_train2014_000000246412.jpg,What does one player hold in his hand that the other does not?,other,0,1,1,0,0,glove,bat,glove,bat,baseball bat,bat,bat,bat,bat,glove
246467001,COCO_train2014_000000246467.jpg,Is that fresh snow on the left?,yes/no,0,1,1,0,0,yes,no,possibly,yes,no,no,no,no,yes,yes
246539002,COCO_train2014_000000246539.jpg,How many fruits are yellow?,number,0,1,0,1,0,2,2,lots,4,3,2,4,3,2,4
246656005,COCO_train2014_000000246656.jpg,What is in the air?,other,0,1,0,0,0,frisbee,frisbee,sky,frisbee,frisbee,deck,frisbee,frisbee,frisbee,left foot
24671002,COCO_train2014_000000024671.jpg,What color is the doorway with the bear painted?,other,0,1,1,0,0,black,blue,black,black,black,black,black,blue,black,blue
246718001,COCO_train2014_000000246718.jpg,How many people are wearing orange sweaters?,number,0,1,1,1,0,0,2,6,8,9,7,0,8,8,0
246728002,COCO_train2014_000000246728.jpg,How many lanes does this highway have?,number,0,1,0,1,0,2,3,few,3,2,2,4,4,2,2
246728021,COCO_train2014_000000246728.jpg,Why is the van stopped?,other,0,1,0,0,0,sightseeing,i don't know,driving,no van,traffic,driver is looking at something,crosswalk,crosswalk,white,waiting to turn
246753002,COCO_train2014_000000246753.jpg,Is the woman holding the puppy in a baby bag?,yes/no,0,1,0,0,0,no,yes,no,no,yes,no,no,no,yes,yes
246777004,COCO_train2014_000000246777.jpg,Which baby is still an infant?,other,0,1,0,0,0,on right,on right,right,right,right,one on right,right,both,one on right,one on right
246880000,COCO_train2014_000000246880.jpg,Does this picture look like it's decorated for a certain holiday?,yes/no,0,1,0,0,0,yes,no,yes,no,no,yes,yes,no,yes,yes
246920010,COCO_train2014_000000246920.jpg,How much ketchup is there?,other,0,1,0,1,0,little,little,medium amount,tablespoon,tablespoon,.5 ounce,1,lot,2 oz,1 tablespoon
247078006,COCO_train2014_000000247078.jpg,Are there any trees in this photo?,yes/no,0,1,1,1,0,yes,yes,yes,yes there is,yes,2,yes,yes,yes,0
247082002,COCO_train2014_000000247082.jpg,Which brand is the snowboard?,other,1,1,0,0,0,and,adidas,none,unknown,forum,billabong,volcom,kelly,none,nike
247106004,COCO_train2014_000000247106.jpg,Are they going on an excursion?,yes/no,0,1,0,0,0,no,no,no,no,yes,no,yes,no,yes,no
247271000,COCO_train2014_000000247271.jpg,What color jacket are the men wearing?,other,0,1,1,0,0,blue,dark gray,dark blue/gray,charcoal,black,gray,black,gray and black,dark blue,blue and dark gray
24728002,COCO_train2014_000000024728.jpg,How many jets are there?,number,0,1,0,1,0,6,2,6,6,6,2,7,5,6,6
247346000,COCO_train2014_000000247346.jpg,Why is there a yellow line on the platform?,other,0,1,1,0,0,passing,no,yes,not to cross it,separation,no,no,bus stop,unknown,divider
247360000,COCO_train2014_000000247360.jpg,Could a parent be taking a photo?,yes/no,0,1,1,0,0,no,yes,yes,no,no,yes,no,no,yes,yes
247360019,COCO_train2014_000000247360.jpg,Where is the skateboard?,other,0,1,0,0,0,along wall,on ramp,park,ground,on ground,ground,park,airborne,side of wall,right side
247604006,COCO_train2014_000000247604.jpg,Is there a baby walking with a the woman?,yes/no,0,1,0,0,0,no,no,yes,yes,yes,yes,no,no,yes,no
247708009,COCO_train2014_000000247708.jpg,Is this person left handed?,yes/no,0,1,0,0,0,yes,yes,no,yes,no,no,maybe,yes,yes,yes
247708017,COCO_train2014_000000247708.jpg,Is that an old phone?,yes/no,0,1,1,0,0,no,no,yes,no,no,no,yes,no,yes,no
247708021,COCO_train2014_000000247708.jpg,Is there a beverage nearby?,yes/no,0,1,1,0,0,yes,no,no,yes,yes,yes,no,yes,no,no
247789006,COCO_train2014_000000247789.jpg,How many vegetables are on the pizza?,number,0,1,0,1,0,6,2,1,6,1,1,5,1,1,6
247858001,COCO_train2014_000000247858.jpg,Who is reflected in the mirror?,other,0,1,0,0,0,person taking picture,man,man taking picture,man,man,man,photographer,picture taker,photographer,photographer
247977006,COCO_train2014_000000247977.jpg,Is there a gate?,yes/no,0,1,1,0,0,no,yes,yes,yes,yes,no,yes,yes,yes,no
248017004,COCO_train2014_000000248017.jpg,What time was this photo taken?,number,1,1,0,1,0,dusk,4:53,4:55,4:49,5:55,5:55,11:25,4:55,4:49,4:53
248150002,COCO_train2014_000000248150.jpg,What is the man doing?,other,0,1,0,0,0,playing tennis,playing tennis,playing tennis,playing tennis,playing tennis,tennis,tennis,hitting tennis ball,playing tennis,playing tennis
248194003,COCO_train2014_000000248194.jpg,Does this police officer look threatening?,yes/no,0,1,0,0,0,yes,no,yes,no,yes,no,no,no,no,no
248320001,COCO_train2014_000000248320.jpg,Is this purse red?,yes/no,0,1,1,0,0,yes,no,no,yes,no,no,no,no,no,yes
248360002,COCO_train2014_000000248360.jpg,Does this look safe?,yes/no,0,1,0,0,0,no,yes,yes,yes,no,no,yes,yes,yes,yes
24842024,COCO_train2014_000000024842.jpg,How many lemons are in the picture?,number,0,1,1,1,0,14,16,25,16,20,0,20,20,15,0
248467000,COCO_train2014_000000248467.jpg,What was used to decorate the background graphic?,other,0,1,1,0,0,spray paint,spray paint,spray paint,graffiti,spray paint,graffiti,paint,graffiti,spray paint,graffiti
248599001,COCO_train2014_000000248599.jpg,What animal is this?,other,0,1,1,0,0,black bird,bird,crow,bird,bird,bird,bird,crow,bird,crow
248603003,COCO_train2014_000000248603.jpg,Are these people happy?,yes/no,0,1,0,0,1,no,yes,no,yes,no,no,no,no,maybe,no
248637002,COCO_train2014_000000248637.jpg,What is the man using to get around the water?,other,0,1,1,0,0,surfboard,surfboard,board,bodyboard,surfboard,surfboard,object,surfboard,surfboard,surfboard
248744016,COCO_train2014_000000248744.jpg,How many hamburgers are being cooked?,number,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
248856002,COCO_train2014_000000248856.jpg,Is this a toast?,yes/no,0,1,0,0,0,yes,no,no,yes,no,yes,yes,yes,no,yes
24899003,COCO_train2014_000000024899.jpg,Is there more than one track?,yes/no,0,1,0,1,0,no,yes,yes,no,no,yes,no,no,yes,no
249049005,COCO_train2014_000000249049.jpg,Is tram working or stop because of snow?,other,0,1,1,0,0,working,working,working,working,working ng,working,no,working,stopped,working
249125003,COCO_train2014_000000249125.jpg,Are there black olives on this pizza?,yes/no,0,1,1,0,0,no,no,yes,no,no,yes,yes,no,no,no
249125005,COCO_train2014_000000249125.jpg,Is this a vegetarian pizza?,yes/no,0,1,0,0,0,yes,yes,no,yes,no,no,no,yes,yes,no
249145007,COCO_train2014_000000249145.jpg,Are they taking pictures?,yes/no,0,1,0,0,0,yes,yes,yes,no,no,no,no,no,no,no
249145011,COCO_train2014_000000249145.jpg,Why is she holding up her phone?,other,0,1,0,0,0,recording,because she can,praising god,question,to show something,attention,taking selfie,showing picture,to listen,to ask question
249145047,COCO_train2014_000000249145.jpg,What room is she in?,other,0,1,1,0,0,conference room,living room,conference room,living room,office,hall,conference room,office,conference room,meeting
249198005,COCO_train2014_000000249198.jpg,What brand are these horses usually associated with?,other,0,1,0,0,0,clydesdales,anheuser busch,budweiser,budweiser,budweiser,bud light,budweiser,budweiser,budweiser,budweiser
249200001,COCO_train2014_000000249200.jpg,Why are there so many plants under the water?,other,0,1,1,0,1,nature,grow there,provide oxygen,seaweed,coral reel,it's wasn't water all time,growing vegetation,it's good place for them to grow,water is shallow,seaweed
249549007,COCO_train2014_000000249549.jpg,Is the doughnut box to the left empty?,yes/no,0,1,0,0,1,yes,no,no,no,yes,no,no,yes,no,no
249616002,COCO_train2014_000000249616.jpg,What color are the walls?,other,0,1,1,0,0,yellow,yellow,yellow,beige,yellow and white,yellow,mustard,beige,beige,yellow
249727000,COCO_train2014_000000249727.jpg,Is the woman on the right wearing a necklace?,yes/no,0,1,0,0,0,yes,no,no,no,no,no,yes,yes,no,yes
249730003,COCO_train2014_000000249730.jpg,What number is the furthest right person wearing in this photo?,number,1,1,0,1,0,7,7,7,7,77,7,77,7,171,7
250106025,COCO_train2014_000000250106.jpg,Are there many birds flying around the boat?,yes/no,0,1,1,1,0,0,0,0,no,no,no,no,no,no,no
250124002,COCO_train2014_000000250124.jpg,What room is this?,other,0,1,0,0,0,office,bedroom,office,office,bedroom,bedroom,office,bedroom,bedroom,office
25014,COCO_train2014_000000000025.jpg,Are these giraffes living free range?,yes/no,0,1,0,0,0,no,yes,yes,yes,yes,no,no,no,no,yes
250193001,COCO_train2014_000000250193.jpg,What is the little girl doing with her face?,other,0,1,1,0,0,emoting,grimacing,frowning,frowning,squinting,frown,squinting,frown,frowning,frowning
250200008,COCO_train2014_000000250200.jpg,What type of boats are these?,other,0,1,0,0,0,motor,small boats,sailboats,yachts,white,speed,speed boat,yachts,yachts,yachts
250303002,COCO_train2014_000000250303.jpg,Is this person attempting a stunt or are they falling?,other,0,1,0,0,0,flying,flying,neither,falling,flying,falling,neither,there is no person,falling,no stunt
250372002,COCO_train2014_000000250372.jpg,How many stripes are on each zebra?,number,0,1,1,1,0,50,75,many,lots,over 450,50,100,50,many,25
250401021,COCO_train2014_000000250401.jpg,Is that a natural hair color?,yes/no,0,1,1,0,0,no,yes,no,yes,yes,yes,no,yes,no,no
250708000,COCO_train2014_000000250708.jpg,Which animal is it?,other,0,1,0,0,0,cow,cow,bull,buffalo,sheep,cattle,bull,cow,yak,bull
250724000,COCO_train2014_000000250724.jpg,What brand of television is this?,other,1,1,0,0,0,sony,unknown,sony,telenovela,panasonic,technovox,panasonic,panasonic,television,great wall
250789001,COCO_train2014_000000250789.jpg,What color is background?,other,0,1,1,0,0,blue,"blue, white",blue,white,blue,blue,blue,white,white,blue
250827000,COCO_train2014_000000250827.jpg,Is this a bathroom in someone's home?,yes/no,0,1,0,0,0,no,yes,yes,no,no,no,no,yes,this is not bathroom in someone's home,no
25110004,COCO_train2014_000000025110.jpg,Has the surfer wiped out?,yes/no,0,1,0,0,0,yes,no,yard,yes,yes,yes,yes,yes,no,yes
251103001,COCO_train2014_000000251103.jpg,What is the age of the man with the number 23?,number,0,1,0,1,0,older,older,50,55,45,37,40,45,45,no
251121008,COCO_train2014_000000251121.jpg,What is on the sandwich?,other,0,1,1,0,0,french fries,cheese,cheese,cheese,can't tell,tuna,cheese,egg,cheese,lettuce
251121016,COCO_train2014_000000251121.jpg,What is this food made out of?,other,0,1,0,0,0,potato,potatoes,bread and potato,potato and bread,potatoes,potatoes,potatoes,potatoes,potatoes,potato and flour
251132011,COCO_train2014_000000251132.jpg,Where are the pieces of wood?,other,0,1,1,0,0,around plants on ground,below plants,bottom,underneath plants,bottom of picture,on ground,front,around plants,front,yes
251256000,COCO_train2014_000000251256.jpg,What color is this airplane?,other,0,1,1,0,0,light blue,white,white,white,gray & red,white and red,white,white,blue,white
251264000,COCO_train2014_000000251264.jpg,Is that traffic light above the train?,yes/no,0,1,1,0,0,no,no,yes,yes,no,yes,no,no,yes,no
251283003,COCO_train2014_000000251283.jpg,How many planes are there?,number,0,1,0,1,0,2,2,2,2,2,1,1,2,2,1
251493009,COCO_train2014_000000251493.jpg,Has he hit the ball yet?,yes/no,0,1,1,0,0,no,no,yes,yes,yes,yes,no,no,no,no
251511000,COCO_train2014_000000251511.jpg,Do you think this person is a good surfer?,yes/no,0,1,0,0,1,no,no,no,yes,yes,yes,yes,no,yes,no
251789006,COCO_train2014_000000251789.jpg,Are they taking photos?,yes/no,0,1,0,0,0,yes,yes,no,yes,no,no,yes,yes,yes,no
251835001,COCO_train2014_000000251835.jpg,What is the book sitting on?,other,0,1,0,0,0,wood,bench,steps,bench,table,bench,bench,bench,table,bench
252121002,COCO_train2014_000000252121.jpg,What is on the person's knees?,other,0,1,1,0,0,knee pads,pads,knee pads,knee pads,pads,knee pads,pads,knee pads,pads,knee pads
252162000,COCO_train2014_000000252162.jpg,Is this person violating a law?,yes/no,0,1,0,0,0,yes,no,yes,no,no,no,no,no,yes,no
252311009,COCO_train2014_000000252311.jpg,Where is the used fork?,other,0,1,0,0,0,on man's plate,plate,in plate,on pizza,plate,in bowl,on plate,plate,dessert plate,plate
252314000,COCO_train2014_000000252314.jpg,Where are the stems with leaves?,other,0,1,0,0,1,on oranges in bowl,connected to oranges,connected to fruit,on mandarin,on oranges,on oranges,on oranges,on orange,in bowl,on oranges
252448002,COCO_train2014_000000252448.jpg,Where are the people walking?,other,0,1,0,0,0,across street,to get places,street,across street,across street,street,on street,city,outside,in them square
252599004,COCO_train2014_000000252599.jpg,Are there other animals?,yes/no,0,1,1,0,0,yes,no,yes,yes,no,yes,yes,yes,yes,no
25273002,COCO_train2014_000000025273.jpg,Does this elephant look young or old?,other,0,1,0,0,0,young,old,old,old,old,young,old,old,young,young
252883000,COCO_train2014_000000252883.jpg,What are they all so high in the air?,other,0,1,1,0,0,windy,kites,kites,kites,kites,to catch wind,kites,kites,lots of wind,kites
252937001,COCO_train2014_000000252937.jpg,What kind of rocks are these?,other,0,1,0,0,0,lava,can't tell,lava,volcanic,beach,?,basalt,lava,beach,peat
252979003,COCO_train2014_000000252979.jpg,It's this scene taking place in Kansas?,yes/no,0,1,0,0,0,no,no,no,no,yes,no,no,yes,yes,yes
253094003,COCO_train2014_000000253094.jpg,Is this an old Volkswagen?,yes/no,0,1,0,0,0,yes,yes,yes,yes,no,yes,no,yes,no,yes
253109007,COCO_train2014_000000253109.jpg,What season is it?,other,1,1,1,0,0,spring,summer,summer,spring,summer,summer,spring,summer,summer,spring
253183006,COCO_train2014_000000253183.jpg,Have slices been taken from the pizzas?,yes/no,0,1,0,1,0,3,yes,4,3,3,yes,yes,yes,yes,yes
253251001,COCO_train2014_000000253251.jpg,What color is the ball?,other,0,1,1,0,0,red and black,red,red and black,red,red and black,red and black,red and black,red and black,red,red
253281006,COCO_train2014_000000253281.jpg,Are the boats moving?,yes/no,0,1,0,0,0,no,yes,yes,no,yes,no,no,no,yes,yes
253285001,COCO_train2014_000000253285.jpg,Is the plane landing or taking off?,other,0,1,0,0,0,taking,taking off,taking off,taking off,landing,taking off,landing,landing,taking off,landing
253335001,COCO_train2014_000000253335.jpg,What is the woman holding in her right hand near the horse?,other,0,1,0,0,0,yes,reins,saddle,saddle,saddle,halter,rein,rope,rein,saddle
253550005,COCO_train2014_000000253550.jpg,What color is the teddy bear's nose?,other,0,1,1,0,0,brown,orange,orange,tan,orange,brown,brown,orange,pink,brown
253789002,COCO_train2014_000000253789.jpg,Is the cat laying on carpet?,yes/no,0,1,1,0,0,no,yes,yes,no,yes,no,no,yes,no,no
253827001,COCO_train2014_000000253827.jpg,Does the cat look startled?,yes/no,0,1,0,0,0,no,yes,no,no,no,no,yes,yes,no,no
253906002,COCO_train2014_000000253906.jpg,Is the man eating a hot dog that has cheese on it?,yes/no,0,1,0,0,0,no,yes,yes,no,yes,no,no,no,no,yes
254046000,COCO_train2014_000000254046.jpg,How many people are there?,number,0,1,0,1,0,10,18,6,7,lot,5,4,6,7,8
254101003,COCO_train2014_000000254101.jpg,Is this an old style air conditioner?,yes/no,0,1,1,0,0,no,yes,no,yes,no,no,it's hard to tell,no,no,yes
254210043,COCO_train2014_000000254210.jpg,What room is the lady in?,other,0,1,0,0,0,living room,living room,living room,entertainment,living room,living room,living,living room,living room,living
254210061,COCO_train2014_000000254210.jpg,What is the color of the man's beard?,other,0,1,1,0,0,brown,black,brown,brown,black,brown,black,black,brown,black
254396003,COCO_train2014_000000254396.jpg,What is the person holding?,other,0,1,0,0,0,bat,bat,baseball bat,bat,"bat, glove",bat,bat,bat,bat,baseball bat
