qid;question;keyPhrases;obj;txt;col;cnt;oth,,,,,
249145011;Why is she holding up her phone?;['phone'];1;0;0;0;0,,,,,
249145047;What room is she in?;['room'];1;0;1;0;0,,,,,
249198005;What brand are these horses usually associated with?;['brand', 'horses'];1;0;0;0;0,,,,
249200001;Why are there so many plants under the water?;['plants', 'water'];1;0;1;0;1,,,,
249549007;Is the doughnut box to the left empty?;['doughnut box'];1;0;0;0;1,,,,,
249616002;What color are the walls?;['color', 'walls'];1;0;1;0;0,,,,
249727000;Is the woman on the right wearing a necklace?;['woman', 'right', 'necklace'];1;0;0;0;0,,,
249730003;What number is the furthest right person wearing in this photo?;['furthest right person', 'number', 'photo'];1;1;0;1;0,,,
250106025;Are there many birds flying around the boat?;['birds', 'boat'];1;0;1;1;0,,,,
250124002;What room is this?;['room'];1;0;0;0;0,,,,,
25014;Are these giraffes living free range?;['giraffes', 'free range'];1;0;0;0;0,,,,
250193001;What is the little girl doing with her face?;['little girl', 'face'];1;0;1;0;0,,,,
250200008;What type of boats are these?;['type of boats'];1;0;0;0;0,,,,,
250303002;Is this person attempting a stunt or are they falling?;['person', 'stunt'];1;0;0;0;0,,,,
250372002;How many stripes are on each zebra?;['stripes', 'zebra'];1;0;1;1;0,,,,
250401021;Is that a natural hair color?;['natural hair color'];1;0;1;0;0,,,,,
250708000;Which animal is it?;['animal'];1;0;0;0;0,,,,,
250724000;What brand of television is this?;['brand of television'];1;1;0;0;0,,,,,
250789001;What color is background?;['color', 'background'];1;0;1;0;0,,,,
250827000;Is this a bathroom in someone's home?;['bathroom', 'home'];1;0;0;0;0,,,,
25110004;Has the surfer wiped out?;['surfer'];1;0;0;0;0,,,,,
251103001;What is the age of the man with the number 23?;['age', 'man', 'number'];1;0;0;1;0,,,
251121008;What is on the sandwich?;['sandwich'];1;0;1;0;0,,,,,
251121016;What is this food made out of?;['food'];1;0;0;0;0,,,,,
251132011;Where are the pieces of wood?;['pieces of wood'];1;0;1;0;0,,,,,
251256000;What color is this airplane?;['color', 'airplane'];1;0;1;0;0,,,,
251264000;Is that traffic light above the train?;['traffic light', 'train'];1;0;1;0;0,,,,
251283003;How many planes are there?;['planes'];1;0;0;1;0,,,,,
251493009;Has he hit the ball yet?;['ball'];1;0;1;0;0,,,,,
251511000;Do you think this person is a good surfer?;['person', 'good surfer'];1;0;0;0;1,,,,
251789006;Are they taking photos?;['photos'];1;0;0;0;0,,,,,
251835001;What is the book sitting on?;['book'];1;0;0;0;0,,,,,
"252121002;What is on the person's knees?;[""person's knees""];1;0;1;0;0",,,,,
252162000;Is this person violating a law?;['person', 'law'];1;0;0;0;0,,,,
252311009;Where is the used fork?;['used fork'];1;0;0;0;0,,,,,
252314000;Where are the stems with leaves?;['stems', 'leaves'];1;0;0;0;1,,,,
252448002;Where are the people walking?;['people'];1;0;0;0;0,,,,,
252599004;Are there other animals?;['animals'];1;0;1;0;0,,,,,
25273002;Does this elephant look young or old?;['elephant'];1;0;0;0;0,,,,,
252883000;What are they all so high in the air?;['air'];1;0;1;0;0,,,,,
252937001;What kind of rocks are these?;['kind of rocks'];1;0;0;0;0,,,,,
252979003;It's this scene taking place in Kansas?;['scene', 'place', 'Kansas'];1;0;0;0;0,,,
253094003;Is this an old Volkswagen?;['old Volkswagen'];1;0;0;0;0,,,,,
253109007;What season is it?;['season'];1;1;1;0;0,,,,,
253183006;Have slices been taken from the pizzas?;['slices', 'pizzas'];1;0;0;1;0,,,,
253251001;What color is the ball?;['color', 'ball'];1;0;1;0;0,,,,
253281006;Are the boats moving?;['boats'];1;0;0;0;0,,,,,
253285001;Is the plane landing or taking off?;['plane landing'];1;0;0;0;0,,,,,
253335001;What is the woman holding in her right hand near the horse?;['right hand', 'woman', 'horse'];1;0;0;0;0,,,
253550005;What color is the teddy bear's nose?;['color'," ""teddy bear's nose""];1;0;1;0;0",,,,
253789002;Is the cat laying on carpet?;['cat', 'carpet'];1;0;1;0;0,,,,
253827001;Does the cat look startled?;['cat'];1;0;0;0;0,,,,,
253906002;Is the man eating a hot dog that has cheese on it?;['hot dog', 'man', 'cheese'];1;0;0;0;0,,,
254046000;How many people are there?;['people'];1;0;0;1;0,,,,,
254101003;Is this an old style air conditioner?;['old style air conditioner'];1;0;1;0;0,,,,,
254210043;What room is the lady in?;['room', 'lady'];1;0;0;0;0,,,,
254210061;What is the color of the man's beard?;['color'," ""man's beard""];1;0;1;0;0",,,,
254396003;What is the person holding?;['person'];1;0;0;0;0,,,,,
254400001;Are the signs in Chinese?;['signs', 'Chinese'];1;0;1;0;0,,,,
254600001;What movie is playing?;['movie'];1;0;0;0;0,,,,,
254615000;Are there leaves on the ground?;['ground'];1;0;0;0;0,,,,,
254853004;Are there tiles on the wall?;['wall'];1;0;0;0;0,,,,,
255306002;How deep is snow?;['snow'];1;0;1;0;1,,,,,
25541006;Where is the animal standing?;['animal standing'];1;0;0;0;0,,,,,
255425003;How wide is the road?;['road'];1;0;0;1;0,,,,,
25549006;What sport are these people participating in?;['sport', 'people'];1;0;1;0;0,,,,
255550004;Do you think he knows what he is doing?;[];1;0;0;0;0,,,,,
255604013;How many vehicles are in the picture?;['vehicles', 'picture'];1;0;0;1;0,,,,
255669000;What is the person holding?;['person'];1;0;0;0;0,,,,,
255741003;What speed is the train going?;['speed', 'train'];1;0;0;1;0,,,,
255937018;Do the giraffes have mane?;['giraffes', 'mane'];1;0;1;0;0,,,,
255971003;How many people in this photo?;['people', 'photo'];1;0;0;1;0,,,,
256096004;What is she holding in her right hand?;['right hand'];1;0;0;0;0,,,,,
256189001;Is that an electric range?;['electric range'];1;0;0;0;0,,,,,
256474000;Is the round chair for more than one person?;['round chair', 'person'];1;0;0;0;0,,,,
256540001;Is he signing?;[];1;0;0;0;0,,,,,
256648002;How old would you consider the subject in this picture?;['subject', 'picture'];1;0;0;0;0,,,,
25665002;Is the woman sitting at the table alone?;['woman', 'table'];1;0;0;1;0,,,,
256808002;What color is the giraffe's tongue?;['color'," ""giraffe's tongue""];1;0;1;0;0",,,,
256875000;What time of day is it?;['time of day'];1;0;1;0;0,,,,,
256908006;What time is it?;['time'];1;1;0;0;0,,,,,
256930001;What are these used for?;[];1;0;0;0;0,,,,,
256981001;What is the bus plate number?;['bus plate number'];1;1;0;0;0,,,,,
257071009;Are there blinds on the window?;['window'];1;0;0;0;0,,,,,
257528005;Was it a strike or ball?;['strike', 'ball'];1;0;0;0;0,,,,
257558000;What is in the plastic bags?;['plastic bags'];1;0;0;0;0,,,,,
257976004;What color is the boys hat?;['color', 'boys hat'];1;0;1;0;0,,,,
258026003;In what year would you estimate this equipment was bought?;['year', 'equipment'];1;0;0;1;0,,,,
258182006;Is it ok to walk across the street?;['street'];1;0;1;0;0,,,,,
258237001;What color is the tarp on the fence?;['color', 'tarp', 'fence'];1;0;1;0;0,,,
258270000;Is this a Continental breakfast?;['Continental breakfast'];1;0;0;0;0,,,,,
"258439007;Does the man's hat match his shirt?;[""man's hat""", 'shirt'];1;0;1;0;0,,,,
258501000;Is the toilet seat up?;['toilet seat'];1;0;0;0;0,,,,,
258611003;What is the person doing?;['person'];1;0;1;0;0,,,,,
258611004;What is on the walls?;['walls'];1;0;0;0;0,,,,,
25872015;What is on the background?;['background'];1;0;0;0;0,,,,,
25872030;Is the person shown a man or woman?;['person', 'woman'];1;0;0;0;0,,,,
25885018;How many leaves are in the tree behind the sign?;['tree', 'leaves', 'sign'];1;0;1;0;0,,,
258859000;What shot is this tennis player executing?;['shot', 'tennis player'];1;0;1;0;0,,,,
258878002;What is the train sitting on?;['train'];1;0;0;0;0,,,,,
25902001;Does the man have a tan?;['man', 'tan'];1;0;1;0;0,,,,
259093010;What is the name of the street?;['street'];1;1;0;0;0,,,,,
259393001;How many people are shown?;['people'];1;0;0;1;0,,,,,
259489000;Where are the giraffes located?;['giraffes'];1;0;0;0;0,,,,,
259687000;What time is it?;['time'];1;0;1;0;0,,,,,
26007002;What type of engine does the train have?;['type of engine', 'train'];1;0;0;0;0,,,,
260111000;Is this a flat-screen TV?;['flat-screen TV'];1;0;1;0;0,,,,,
26035004;Do the roses appear to be freshly-picked?;['roses'];1;0;1;0;0,,,,,
260500002;Is the batter right or left handed?;['batter'];1;0;0;0;0,,,,,
260512003;Is this an oven?;['oven'];1;0;0;0;0,,,,,
260651004;What is on the front of the desk drawer?;['desk drawer'];1;0;0;0;0,,,,,
260677001;How is this person going so fast?;['person'];1;0;0;0;0,,,,,
260748003;Are these fruits and vegetables indigenous to anywhere in the United States?;['vegetables indigenous', 'United States', 'fruits'];1;0;1;0;0,,,
2608000;What are the storage containers made of?;['storage containers'];1;0;1;0;0,,,,,
260899002;What color is this bear?;['color', 'bear'];1;0;1;0;0,,,,
260973003;What sport is this?;['sport'];1;0;0;0;1,,,,,
261069001;Can you purchase only one?;[];1;1;0;0;0,,,,,
261271005;Are the legs in the top picture the legs of the woman in the bottom picture?;['legs', 'picture', 'woman'];1;0;0;0;0,,,
261315000;Is the woman happy?;['woman happy'];1;0;0;0;0,,,,,
261387002;How many cupcakes do not contain the color blue?;['cupcakes', 'color blue'];1;0;1;1;0,,,,
26166004;Where are the kites flying above?;['kites'];1;0;1;0;0,,,,,
26171001;What color is this object?;['color', 'object'];1;0;1;0;0,,,,
261750008;What color is everyone shirt?;['color', 'shirt'];1;0;1;0;0,,,,
261955003;What kind of plant life is the giraffe walking through?;['kind of plant life', 'giraffe walking'];1;0;0;0;0,,,,
262001005;Is the stadium full or bare?;['stadium'];1;0;0;1;0,,,,,
262013001;Are the animals in captivity?;['animals', 'captivity'];1;0;1;0;0,,,,
262145000;Where is this taken?;[];1;0;0;0;0,,,,,
262207000;What color are the seats?;['color', 'seats'];1;0;1;0;0,,,,
262221000;What is the person on the right called?;['person', 'right'];1;1;0;0;0,,,,
262239001;Which person is in the black hat?;['person', 'black hat'];1;0;1;0;0,,,,
26227002;What time is it?;['time'];1;1;0;1;0,,,,,
262285002;Is there an animal that seems to stick out?;['animal'];1;0;1;0;0,,,,,
262446000;Are there any cars on the street?;['cars', 'street'];1;0;0;0;0,,,,
262463010;Is the man looking up?;['man'];1;0;1;0;0,,,,,
262477003;What time of day is this?;['time of day'];1;0;1;0;0,,,,,
262492000;Is the plane in motion?;['plane', 'motion'];1;0;1;0;0,,,,
262495002;What color is the object that the baby is holding?;['color', 'object', 'baby'];1;0;1;0;0,,,
262619001;How many benches are there?;['benches'];1;0;0;1;0,,,,,
26274000;Do you think these people believe in gay marriage?;['people', 'gay marriage'];1;1;0;0;0,,,,
262748008;Does the picture show more than one type of vegetable?;['type of vegetable', 'picture'];1;0;0;0;0,,,,
263031004;Are they going downhill?;[];1;0;0;0;1,,,,,
263265001;What are these people playing with?;['people'];1;0;0;0;0,,,,,
263406008;Are they wearing shorts?;['shorts'];1;0;0;0;0,,,,,
263467001;How many birds are here?;['birds'];1;0;0;1;0,,,,,
263512000;What is the zebra doing?;['zebra'];1;0;1;0;0,,,,,
263764054;Do these people look like they're celebrating?;['people'];1;0;1;0;0,,,,,
26421006;Do the zebras blend in with their surrounding?;['zebras', 'surrounding'];1;0;1;1;0,,,,
264499009;How many people are not wearing hats?;['people', 'hats'];1;0;0;1;0,,,,
264618000;How many mugs are hanging on the wall?;['mugs', 'wall'];1;0;0;1;0,,,,
264645002;How many people are recording or taking pictures of the man?;['pictures', 'people', 'man'];1;0;0;1;0,,,
264709000;What brand of soda is served at this restaurant?;['brand of soda', 'restaurant'];1;1;0;0;0,,,,
264791001;Is the faucet working?;['faucet'];1;0;1;0;0,,,,,
26483002;Are they swimming?;[];1;0;0;0;0,,,,,
265051013;Is that a man or woman?;['woman'];1;0;0;0;0,,,,,
265070001;What is the animal in?;['animal'];1;0;1;0;0,,,,,
265100004;How many people are in the picture?;['people', 'picture'];1;0;0;1;0,,,,
265100006;Is the giraffe in the suburbs?;['giraffe', 'suburbs'];1;0;0;0;0,,,,
265196005;Does this dog look excited?;['dog'];1;0;0;0;0,,,,,
265225006;How many chairs are there?;['chairs'];1;0;0;0;0,,,,,
265244000;How many knobs on the dresser?;['knobs', 'dresser'];1;0;0;1;0,,,,
265292006;The bread appears to be what?;['bread'];1;0;1;0;0,,,,,
265451002;Is the picture black and white?;['picture black'];1;0;1;0;0,,,,,
265506003;Are they all on their phones?;['phones'];1;0;0;1;0,,,,,
265513002;Is it cold out?;[];1;0;0;0;0,,,,,
265553001;Will someone be pitching the ball to the batter?;['ball', 'batter'];1;0;0;0;0,,,,
265586003;How many watches are in the picture?;['watches', 'picture'];1;0;0;1;0,,,,
265622055;What does the man have on his head?;['man', 'head'];1;0;0;0;0,,,,
265748000;Why is the tennis racket look so big?;['tennis racket'];1;0;0;0;0,,,,,
265766005;What is the likely purpose of the pole?;['likely purpose', 'pole'];1;0;1;0;0,,,,
26577002;How many people are in the picture?;['people', 'picture'];1;0;0;1;0,,,,
265908004;Do the curtains match the bedspread?;['curtains', 'bedspread'];1;0;1;0;0,,,,
265982000;Is this window open?;['window open'];1;0;1;0;0,,,,,
266334001;Is the machine in use?;['machine', 'use'];1;0;1;0;0,,,,
26647041;Is this by a lake?;['lake'];1;0;0;0;0,,,,,
"266976016;Where is this kitchen's pantry?;[""kitchen's pantry""];1;0;1;0;0",,,,,
266976018;Is this a loft?;['loft'];1;0;0;0;0,,,,,
267216001;Was this event likely to have been expensive, or inexpensive?;['event'];1;0;0;0;0,,,,
267229003;Is the building high?;['building high'];1;0;1;0;0,,,,,
267353000;Where will a person be by going to the right?;['person', 'right'];1;1;0;0;0,,,,
267402003;Are these people tourists?;['people tourists'];1;0;1;0;0,,,,,
267443002;How many waves can be seen?;['waves'];1;0;0;1;0,,,,,
267540002;How many colors have the vegetables?;['colors', 'vegetables'];1;0;1;1;0,,,,
267588002;What has been hanged on the wall?;['wall'];1;0;0;1;0,,,,,
267680000;Which way is one way?;['way'];1;1;0;0;0,,,,,
267815002;Who is holding a camera?;['camera'];1;0;0;0;0,,,,,
268102000;What sport is this cat watching on the television?;['cat', 'sport', 'television'];1;1;0;0;0,,,
268122009;Are they skiing?;[];1;0;0;0;0,,,,,
268185008;Is the wood petrified?;['wood'];1;0;0;0;0,,,,,
268260012;Are there leaves on the tree?;['tree'];1;0;1;0;0,,,,,
268313003;Is the person wearing a helmet?;['person', 'helmet'];1;0;0;0;0,,,,
268510008;Does someone play video games?;['video games'];1;0;0;0;0,,,,,
268523006;What is the name of the boat?;['boat'];1;0;0;0;0,,,,,
268741002;How many animals in the shot?;['animals', 'shot'];1;0;0;1;0,,,,
268777001;What is the red thing?;['red thing'];1;0;1;0;0,,,,,
268845002;Are these people part of a team?;['people', 'team'];1;0;0;0;0,,,,
268993000;What is on the floor?;['floor'];1;0;1;0;0,,,,,
269171003;Where is the tiara?;['tiara'];1;0;1;0;0,,,,,
269327001;Is this cake in a box?;['cake', 'box'];1;0;1;0;0,,,,
269434003;Does the furniture look comfortable?;['furniture'];1;0;0;0;0,,,,,
269493005;What are the colorful objects on the cake?;['colorful objects', 'cake'];1;0;1;0;0,,,,
269580000;How many cars are in the background?;['cars', 'background'];1;0;0;1;0,,,,
269592009;Are stems still on the apples?;['apples'];1;0;1;0;0,,,,,
269903002;Is this a reflection?;['reflection'];1;0;1;0;0,,,,,
269921003;How men are in the photo?;['men', 'photo'];1;0;0;1;0,,,,
270025003;How many horses are in this pen?;['horses', 'pen'];1;0;0;1;0,,,,
270074001;What is on the pizza?;['pizza'];1;0;1;0;0,,,,,
270179005;What do the magnets on the fridge spell out?;['magnets', 'fridge'];1;0;1;0;0,,,,
270184001;What color is the plane in the picture?;['color', 'plane', 'picture'];1;0;1;0;0,,,
270193004;What type of train is this?;['type of train'];1;0;0;0;0,,,,,
270247003;What breed of dog is this?;['dog'];1;0;1;0;0,,,,,
270333003;How many wheels are in this picture?;['wheels', 'picture'];1;0;0;1;0,,,,
270431004;What is on the lake?;['lake'];1;0;0;0;0,,,,,
270809004;What color helmet is number 25 wearing?;['color helmet', 'number'];1;1;1;0;0,,,,
271006011;Is the road clear?;['road clear'];1;0;0;0;0,,,,,
271038005;How many people are in the photo?;['people', 'photo'];1;0;0;1;0,,,,
27108000;What is in black  and white?;[];1;0;1;0;0,,,,,
271120010;Is the toilet seat up or down?;['toilet seat'];1;0;0;0;0,,,,,
271435003;Which one has blue sprinkles?;['blue sprinkles'];1;0;1;0;0,,,,,
271522002;How much does each bear cost?;['bear cost'];1;1;0;0;0,,,,,
271873005;What animal is the surfboard designed to resemble in shape?;['surfboard', 'animal', 'shape'];1;0;0;0;0,,,
271873008;How many rocks are near the beach?;['rocks', 'beach'];1;0;0;1;0,,,,
271996001;Is the truck towing a trailer?;['truck', 'trailer'];1;0;0;0;0,,,,
272026010;Are both of the women blonde?;['women blonde'];1;0;1;0;0,,,,,
272027001;What is this activity called?;['activity'];1;0;0;0;0,,,,,
272228010;Are they drinking coffee?;['coffee'];1;0;1;0;0,,,,,
272351005;How many glasses are there?;['glasses'];1;0;0;1;0,,,,,
272385002;What color is the countertop?;['color', 'countertop'];1;0;1;0;0,,,,
272405003;What time does the clock say?;['time', 'clock'];1;1;0;0;0,,,,
272544005;How many lightbulbs are needed if two are out?;['lightbulbs'];1;0;0;1;0,,,,,
272544011;Which way is the wind blowing?;['way', 'wind'];1;0;1;0;0,,,,
"272797003;Is the elephant's truck lifted up?;[""elephant's truck""];1;0;0;0;0",,,,,
272876002;Are there bars on the walls?;['bars', 'walls'];1;0;0;0;0,,,,
273204001;Is the guy in the dark blue shirt trying to hard?;['guy', 'dark blue shirt'];1;0;1;0;0,,,,
273358001;Are there two types of business advertised here?;['types of business'];1;1;0;0;0,,,,,
273436002;Is this cake professionally made?;['cake'];1;0;1;0;0,,,,,
273548027;How many cows are there?;['cows'];1;0;0;1;0,,,,,
273850007;Does this look like a game or a training session?;['game', 'training session'];1;0;0;0;0,,,,
274012002;Are there fallen leaves?;['leaves'];1;0;0;0;0,,,,,
274022002;Where is the bus headed to?;['bus'];1;1;0;0;0,,,,,
274170001;What is in the video?;['video'];1;0;0;0;0,,,,,
274413002;Is this a modern train?;['modern train'];1;0;0;0;0,,,,,
274446002;What is hanging on the rack near the sink?;['rack', 'sink'];1;0;0;0;0,,,,
274514025;What kind of shoes is the woman wearing?;['kind of shoes', 'woman'];1;0;1;0;0,,,,
274684001;Where is the word entrance?;['word entrance'];1;1;0;0;0,,,,,
274690005;Is he getting ready to ski?;[];1;0;0;0;0,,,,,
275088000;Is there a dishwasher?;['dishwasher'];1;0;1;0;0,,,,,
275180001;What are the kids doing?;['kids'];1;0;0;0;1,,,,,
275242003;What time does the clock say?;['time', 'clock'];1;1;0;0;0,,,,
275276003;Could this be in the wild?;[];1;0;1;0;0,,,,,
275529002;Does this room look ready for a romantic interlude?;['room', 'romantic interlude'];1;0;0;0;0,,,,
275544005;Is the person on the motorbike a police officer?;['person', 'motorbike', 'police officer'];1;0;0;0;0,,,
275612000;Has this toilet been used?;['toilet'];1;0;1;0;0,,,,,
275613001;Is the person in the orange  jacket directing traffic?;['person', 'orange  jacket', 'traffic'];1;0;1;0;0,,,
275723007;Are there any calves in the picture?;['calves', 'picture'];1;0;0;1;0,,,,
276125000;Is the bus moving?;['bus'];1;0;0;0;0,,,,,
27616001;How many tires are visible in the picture?;['tires', 'picture'];1;0;0;1;0,,,,
276527000;What time is shown on the clock?;['time', 'clock'];1;1;0;1;0,,,,
276542000;What brand are their jackets?;['brand', 'jackets'];1;1;0;0;0,,,,
276572006;What is the person riding on?;['person riding'];1;0;0;0;0,,,,,
276597003;How many people are shown?;['people'];1;0;0;1;0,,,,,
276626010;What color is the train?;['color', 'train'];1;0;1;0;0,,,,
276703000;What side of the road do they drive on?;['road'];1;0;0;0;0,,,,,
276711075;What is behind the couple?;['couple'];1;0;0;0;0,,,,,
276789011;Is the batter right-handed?;['batter'];1;0;0;0;0,,,,,
276794008;Is that a fancy clock?;['fancy clock'];1;1;0;0;0,,,,,
276797003;How many emblems are showing?;['emblems'];1;1;0;1;0,,,,,
276845002;Is the lady on a parking lot?;['lady', 'parking lot'];1;0;1;0;0,,,,
276848001;Can you park?;['park'];1;1;0;0;0,,,,,
276870010;How many people are looking at him?;['people'];1;0;0;1;0,,,,,
276937006;What is the woman doing?;['woman'];1;0;0;0;0,,,,,
276937009;What is the woman holding in front of her?;['woman'];1;0;1;0;0,,,,,
27710001;What are most of the cows doing?;['cows'];1;0;0;0;0,,,,,
277127009;Which horse has a blue rein?;['horse', 'blue rein'];1;0;1;0;0,,,,
277331000;Is there a person in the truck?;['person', 'truck'];1;0;0;0;0,,,,
27742024;Is this a hotel?;['hotel'];1;0;0;0;0,,,,,
277461000;Where is the airplane?;['airplane'];1;0;1;0;0,,,,,
277562001;What number is here?;['number'];1;1;0;1;0,,,,,
277613000;What type of meat is behind the veggies?;['type of meat', 'veggies'];1;0;0;0;0,,,,
27764015;Is he going on a sightseeing tour?;['sightseeing tour'];1;0;0;0;0,,,,,
278204008;How many pillows are there?;['pillows'];1;0;0;1;0,,,,,
278238001;What does the person have in their right hand?;['person', 'right hand'];1;0;0;0;0,,,,
278240008;What brand is the dog toy?;['brand', 'dog toy'];1;0;0;0;0,,,,
27840002;What time of day is this photograph taken in?;['time of day', 'photograph'];1;0;0;1;0,,,,
278573001;What time is it?;['time'];0;1;0;0;0,,,,,
278653003;What is the man holding in his hand?;['man', 'hand'];1;0;0;0;0,,,,
278656000;What color is the street?;['color', 'street'];1;0;1;0;0,,,,
278858002;Is the person in the middle of the street?;['person', 'middle', 'street'];1;0;1;0;0,,,
27890001;Can you see what kind of cargo the trucks are carrying?;['kind of cargo', 'trucks'];1;0;1;0;0,,,,
278989003;How many people in neon vests?;['people', 'neon vests'];1;0;1;1;0,,,,
279073000;What is the color of the women's hair?;['color'," ""women's hair""];1;0;1;0;0",,,,
279119000;How many cones can you see?;['cones'];1;0;0;1;0,,,,,
279182028;How many fruits are there?;['fruits'];1;0;0;1;0,,,,,
279226001;What does the shirt say?;['shirt'];1;0;1;0;0,,,,,
279264001;Are the trucks moving quickly?;['trucks'];1;0;0;0;0,,,,,
279373006;What color are the bike rims?;['color', 'bike rims'];1;0;1;0;0,,,,
279647000;What is the woman doing to her dog?;['woman', 'dog'];1;0;0;0;0,,,,
279929001;Does the man in the blue shirt have a call waiting during his current call?;['man', 'blue shirt'];1;0;0;0;0,,,,
279939005;What is the white object to the left?;['white object', 'left'];1;0;1;0;0,,,,
279947001;Could two people apply their makeup at the same time?;['makeup', 'people', 'time'];1;0;0;1;0,,,
280051002;How many tablecloths have been used?;['tablecloths'];1;0;0;1;0,,,,,
28012001;Is the woman wearing sunglasses?;['woman', 'sunglasses'];1;0;1;0;0,,,,
280189007;What does the doll have on?;['doll'];1;0;0;0;0,,,,,
28019000;Why is the stripe down the middle?;['stripe', 'middle'];1;0;1;0;0,,,,
280228002;How many tools are shown?;['tools'];1;0;0;1;0,,,,,
280338002;Are the bananas freshly picked?;['bananas'];1;0;0;0;0,,,,,
280338006;How many baskets are in the photo?;['baskets', 'photo'];1;1;0;1;0,,,,
280596000;How many people are in the photo?;['people', 'photo'];1;0;0;1;0,,,,
280643003;Why is the truck next to the plane?;['truck', 'plane'];1;0;0;0;0,,,,
280731009;What is the name on the top of the tall building?;['tall building'];1;0;1;0;0,,,,,
280731015;How many windows are on the buildings?;['windows', 'buildings'];1;0;0;1;0,,,,
280814002;What room is in the back?;['room'];1;0;0;0;0,,,,,
280879004;What is the color of the weeds and grass?;['color', 'weeds', 'grass'];1;0;1;0;0,,,
280898000;Is the bus in motion?;['bus', 'motion'];1;0;0;0;0,,,,
280942002;Are the waves big?;['waves big'];1;0;0;0;0,,,,,
280990002;What color is his racquet?;['color', 'racquet'];1;0;1;0;0,,,,
28116005;What color are the horses?;['color', 'horses'];1;0;1;0;0,,,,
281196002;What number is on the front of this bike?;['number', 'bike'];1;1;0;1;0,,,,
281210003;What time does this clock have?;['time', 'clock'];1;1;0;1;0,,,,
281267002;What color are the spots on the giraffe?;['color', 'spots', 'giraffe'];1;0;1;0;0,,,
281495003;What is the gender of the person in the white jacket?;['person', 'white jacket', 'gender'];1;0;0;0;0,,,
281595001;Do the horses have red ears?;['horses', 'red ears'];1;0;1;0;0,,,,
281615002;What country does this animal symbolize?;['country', 'animal'];1;0;0;0;0,,,,
281617006;What are those two things?;['things'];1;0;0;0;0,,,,,
281713017;Is there likely a shower in the same area with the toilet and sink?;['area', 'toilet', 'sink', 'shower'];1;0;0;0;1,,
281772000;Does the man have on a helmet?;['man', 'helmet'];1;0;0;0;0,,,,
281888002;Is it night?;['night'];1;0;1;0;0,,,,,
282137003;Is the window new?;['window new'];1;0;1;0;0,,,,,
282221000;Is there a mirror on the door?;['mirror', 'door'];1;0;1;0;0,,,,
28230005;What is the red thing called?;['red thing'];1;0;1;0;0,,,,,
28230008;Is this a stripper?;['stripper'];1;0;0;0;0,,,,,
282310000;What team is playing?;['team'];1;0;1;0;0,,,,,
282431000;Does the truck have a bra on?;['truck', 'bra'];1;0;1;0;0,,,,
"282444002;This guy's job is most likely what?;[""guy's job""];1;0;0;0;0",,,,,
282514009;Was this picture taken in the city, or a town?;['city', 'picture', 'town'];1;0;0;0;0,,
282523001;What time does the clock say?;['time', 'clock'];1;1;0;1;0,,,,
282552002;Do you own the item featured in the sign?;['item', 'sign'];1;1;1;0;0,,,,
282733000;Is the dog looking at the woman?;['dog', 'woman'];1;0;0;0;0,,,,
282894009;Is there water in the vase?;['water', 'vase'];1;0;1;0;0,,,,
282894018;What  does the flowers match?;['flowers match'];1;0;1;0;0,,,,,
282987003;How many animals are standing in the forest?;['animals', 'forest'];1;0;0;1;0,,,,
28318006;Are any of the players touching each other?;['players'];1;0;0;0;0,,,,,
28336005;What type of bike is in the photo?;['type of bike', 'photo'];1;0;0;0;0,,,,
283388000;Which platforms are the trains near?;['platforms', 'trains'];1;0;0;1;0,,,,
28373003;What kind of toy is this?;['kind of toy'];1;0;1;0;0,,,,,
283734002;What is the dog doing?;['dog'];1;0;0;0;0,,,,,
283809002;How many are silver?;['silver'];1;0;1;1;0,,,,,
28385003;What time does the clock on the right say it is?;['time', 'clock', 'right'];1;1;0;0;0,,,
284324003;Are there mountains in the background?;['mountains', 'background'];1;0;0;0;0,,,,
284510000;Has this car been deliberately doused with water?;['car', 'water'];1;0;0;0;0,,,,
284529010;How many plates can you see?;['plates'];1;0;0;1;0,,,,,
"284639003;Where are there a ton of cd's?;[""ton of cd's""];1;0;0;0;0",,,,,
284686000;What time does the clock on the tower read?;['time', 'clock', 'tower'];1;1;0;1;0,,,
284703007;Is the man smiling?;['man'];1;0;0;0;0,,,,,
284814000;Are these all HEAD skis?;['HEAD skis'];1;1;0;0;0,,,,,
284863002;What is the woman doing?;['woman'];1;0;0;0;0,,,,,
284886001;Is this man riding with his dog?;['man', 'dog'];1;0;0;0;0,,,,
284950005;Is this the south?;['south'];1;0;0;0;0,,,,,
284979002;Is the time on the clock 3:46?;['time', 'clock'];1;1;0;0;0,,,,
285037000;What is around the bird?;['bird'];1;0;1;0;0,,,,,
285041001;What is this person doing?;['person'];1;0;1;0;0,,,,,
285042003;Do you see people standing in the train?;['people', 'train'];1;0;0;0;0,,,,
285131000;Is it ok for vehicles to make a left turn?;['vehicles', 'left turn'];1;0;0;0;0,,,,
28517002;How many glasses are there?;['glasses'];1;0;0;1;0,,,,,
285220002;Was that a full swing?;['swing'];1;0;0;0;0,,,,,
285353000;What color are the flowers in the background?;['color', 'flowers', 'background'];1;0;1;0;0,,,
285397002;Are they all the same color?;['color'];1;0;1;0;0,,,,,
285499002;Has the picture been recently taken?;['picture'];1;0;0;0;0,,,,,
285600003;How many leaves are on the trees in the background?;['trees', 'leaves', 'background'];1;0;0;1;0,,,
