qid,adult,categories,descriptions,tags
VizWiz_train_000000009448.jpg,False,abstract_,a close up of a light,'sitting'  'computer'  'laptop'  'light'
VizWiz_train_000000009449.jpg,False,drink_,a cup of coffee on a table,'indoor'  'cabinet'  'table'  'sitting'  'cup'  'coffee'  'kitchen'  'food'  'cat'  'counter'  'black'  'wooden'  'mug'  'standing'  'white'  'plate'  'glass'
VizWiz_train_000000009450.jpg,False,sky_cloud,a tree on a cloudy day,'outdoor'  'cloudy'  'tree'  'clouds'  'snow'  'day'  'grass'  'covered'  'street'  'side'  'standing'  'green'  'large'  'field'  'flying'  'red'  'man'  'hill'  'sign'  'forest'  'stop'  'air'  'skiing'  'water'  'traffic'  'blue'  'white'  'group'  'road'  'riding'  'train'  'people'  'slope'
VizWiz_train_000000009452.jpg,False,None,a close up of a bottle,'bottle'  'table'  'cup'  'sitting'  'food'  'coffee'  'plate'  'computer'  'glass'  'sandwich'  'pizza'  'kitchen'
VizWiz_train_000000009453.jpg,False,others_,an old photo of Alexander Hamilton,'photo'  'old'  'man'  'table'  'holding'  'sitting'  'woman'  'white'  'food'  'room'
VizWiz_train_000000009454.jpg,True,drink_,a hand holding a bottle,'bottle'  'indoor'  'person'  'toothbrush'  'sitting'  'holding'  'small'  'hand'  'table'  'plastic'  'open'  'can'  'orange'  'bowl'  'filled'  'food'  'close'  'counter'  'black'  'water'  'baby'  'brush'  'teeth'
VizWiz_train_000000009455.jpg,False,others_,a banana sitting on top of a desk,'indoor'  'table'  'sitting'  'desk'  'paper'  'computer'  'cup'  'pair'  'coffee'  'book'  'small'  'keyboard'  'mouse'  'laptop'  'wooden'  'banana'  'laying'  'phone'
VizWiz_train_000000009456.jpg,False,abstract_,None,'food'  'game'  'soup'
VizWiz_train_000000009457.jpg,False,dark_,a close up of a blue wall,'holding'  'man'  'blue'  'playing'  'player'  'standing'  'ball'  'table'  'cat'  'white'  'black'  'woman'  'computer'  'purple'  'game'  'court'  'water'  'night'  'swinging'  'room'
VizWiz_train_000000009459.jpg,False,others_,a close up of a bottle,'indoor'  'bottle'  'sitting'  'table'  'counter'  'small'  'wine'  'food'  'toothbrush'  'kitchen'  'can'  'glass'  'laying'  'close'  'microwave'  'desk'  'computer'  'wooden'  'black'  'orange'  'water'  'red'  'coffee'  'brush'  'white'  'phone'
VizWiz_train_000000009460.jpg,False,others_,a book sitting on top of a table,'indoor'  'table'  'food'  'sitting'  'book'  'plate'  'wooden'  'phone'  'sandwich'  'laying'
VizWiz_train_000000009461.jpg,False,abstract_net,a close up of a chain link fence,'covered'  'black'  'chain'  'large'  'sitting'  'chocolate'  'cake'  'close'  'bird'  'blanket'  'bed'  'table'  'white'  'laying'  'motorcycle'  'plate'
VizWiz_train_000000009462.jpg,False,others_,a man wearing a neck tie,'person'  'man'  'indoor'  'wearing'  'shirt'  'looking'  'standing'  'glasses'  'camera'  'front'  'young'  'holding'  'neck'  'blue'  'hat'  'room'  'kitchen'  'white'  'phone'
VizWiz_train_000000009465.jpg,False,others_,a close up of food on a table,'indoor'  'sitting'  'food'  'table'  'small'  'black'  'sandwich'  'computer'  'bed'  'laying'
VizWiz_train_000000009467.jpg,False,others_,a black sign with white text,'sitting'  'black'  'sign'  'table'  'food'  'white'  'laying'  'fruit'
VizWiz_train_000000009468.jpg,False,None,None,'indoor'  'table'  'cup'  'sitting'  'coffee'  'food'  'small'  'kitchen'  'plate'  'wooden'  'stove'  'pan'  'cake'  'white'  'pitcher'
VizWiz_train_000000009469.jpg,False,drink_can,a close up of a bottle,'bottle'  'table'  'sitting'  'food'  'red'  'sandwich'  'computer'  'wooden'  'laying'  'keyboard'  'coffee'  'hotdog'  'hot'  'sign'
VizWiz_train_000000009470.jpg,False,others_,a bottle of wine sitting on top of a wooden table,'indoor'  'bottle'  'table'  'sitting'  'wooden'  'wine'  'food'  'banana'  'holding'  'small'  'yellow'  'kitchen'  'desk'  'brown'  'living'  'lotion'  'beer'  'plate'  'counter'  'room'  'sandwich'  'computer'  'laying'  'white'
VizWiz_train_000000009471.jpg,False,drink_,None,'indoor'  'table'  'sitting'  'keyboard'  'desk'  'computer'  'food'  'white'  'small'  'kitchen'  'plate'  'counter'  'glass'  'glasses'  'cake'  'mouse'  'yellow'  'holding'  'red'
VizWiz_train_000000009472.jpg,False,abstract_,a screen shot of a computer,'monitor'  'electronics'  'sitting'  'television'  'screen'  'computer'  'black'  'table'  'large'  'desk'  'silver'  'standing'  'phone'  'white'  'player'  'display'  'room'
VizWiz_train_000000009474.jpg,False,abstract_,a fabric surface,'fabric'
VizWiz_train_000000009475.jpg,False,abstract_,a person lying on a blanket,'indoor'  'clothing'  'sitting'  'leather'  'laying'  'cat'  'cellphone'  'blanket'  'remote'  'shirt'  'bed'  'bag'  'lying'  'sleeping'  'feet'  'phone'  'gray'  'black'  'laptop'  'head'  'white'  'brown'  'suitcase'  'man'  'control'  'wearing'  'holding'  'suit'  'luggage'  'red'  'video'  'standing'  'bear'
VizWiz_train_000000009476.jpg,False,abstract_,a screen shot of a computer,'indoor'  'sitting'  'monitor'  'laptop'  'black'  'screen'  'table'  'computer'  'front'  'television'  'blue'  'desk'  'large'  'room'  'cat'  'white'  'player'  'man'  'standing'
VizWiz_train_000000009477.jpg,False,abstract_rect,a person on the floor,'floor'
VizWiz_train_000000009478.jpg,False,others_,a close up of a bottle,'sitting'  'indoor'  'bottle'  'table'  'yellow'  'small'  'banana'  'laying'  'food'  'black'
VizWiz_train_000000009479.jpg,False,others_,a dog wearing a suit and tie,'indoor'  'sitting'  'suit'  'brown'  'small'  'dog'  'shoes'  'cat'  'black'  'man'  'laying'  'wearing'  'standing'  'white'  'bag'  'phone'  'suitcase'  'shirt'  'room'
VizWiz_train_000000009480.jpg,False,sky_cloud,a sky view looking up at the beach,'outdoor'  'beach'  'water'  'cloudy'  'clouds'  'man'  'kite'  'standing'  'ocean'  'horse'  'sandy'  'walking'  'field'  'riding'  'flying'  'people'  'white'  'holding'  'woman'  'sand'  'sky'
VizWiz_train_000000009481.jpg,False,abstract_,a close up of a person,'man'  'bag'  'shirt'
VizWiz_train_000000009482.jpg,False,abstract_,None,'outdoor'  'sitting'  'car'  'table'  'white'  'green'  'food'  'counter'  'street'  'bowl'  'standing'  'large'  'bird'  'water'  'plate'  'laying'  'parking'  'parked'  'cat'  'sink'
VizWiz_train_000000009483.jpg,False,drink_can,a can of soda,'container'  'food'  'photo'  'can'  'table'  'hot'  'man'  'dog'  'red'  'hotdog'  'standing'  'people'  'pizza'
VizWiz_train_000000009484.jpg,False,text_,a close up of a newspaper,'text'  'newspaper'
VizWiz_train_000000009485.jpg,False,others_,a black phone on a table,'indoor'  'sitting'  'phone'  'cellphone'  'table'  'black'  'white'  'small'  'monitor'  'computer'  'laptop'  'laying'  'open'  'device'  'bed'  'red'  'cat'  'remote'
VizWiz_train_000000009487.jpg,False,others_,a close up of a sign,'food'  'red'  'table'  'sitting'  'black'  'sign'  'stop'  'cake'  'train'  'yellow'  'white'  'plate'
VizWiz_train_000000009488.jpg,False,others_,None,'indoor'  'sitting'  'man'  'white'  'black'  'table'  'young'  'standing'  'board'  'wearing'  'doing'  'woman'  'cat'  'room'  'riding'  'laying'
VizWiz_train_000000009489.jpg,False,abstract_,a cat lying on a bed,'indoor'  'bed'  'laying'  'sitting'  'table'  'room'  'cat'  'lying'  'wooden'  'dog'  'white'  'standing'  'large'  'sleeping'  'red'  'living'  'man'  'ball'  'bedroom'
VizWiz_train_000000009490.jpg,False,others_,a box of food,'food'  'sitting'  'table'  'filled'  'doughnut'  'donut'  'box'  'fruit'  'wrapped'  'plate'  'display'  'laying'
VizWiz_train_000000009491.jpg,False,others_,a close up of food on a table,'indoor'  'table'  'food'  'sitting'  'fruit'  'book'  'small'  'plate'  'filled'  'black'  'cake'
VizWiz_train_000000009492.jpg,False,others_,None,'indoor'  'electronics'  'sitting'  'small'  'table'  'red'  'camera'  'black'  'white'  'pair'  'remote'  'video'  'plate'  'laying'  'game'
VizWiz_train_000000009493.jpg,False,others_,a close up of a bottle,'indoor'  'table'  'bottle'  'sitting'  'food'  'counter'  'close'  'kitchen'  'desk'  'lotion'  'white'  'coffee'  'laying'
VizWiz_train_000000009494.jpg,False,abstract_shape,a close up of a piece of paper,None
VizWiz_train_000000009496.jpg,False,others_,a cat sitting in front of a television,'indoor'  'electronics'  'monitor'  'sitting'  'cat'  'television'  'computer'  'table'  'front'  'photo'  'desk'  'man'  'laptop'  'small'  'black'  'laying'  'screen'  'room'  'bed'  'video'  'white'  'standing'  'keyboard'  'holding'  'living'  'playing'  'ball'  'player'  'game'
VizWiz_train_000000009499.jpg,False,others_,a stove top oven sitting inside of a kitchen with stainless steel appliances,'indoor'  'cabinet'  'oven'  'kitchen'  'appliance'  'stove'  'steel'  'stainless'  'silver'  'pot'  'sitting'  'tiled'  'food'  'pulling'  'large'  'door'  'pizza'
VizWiz_train_000000009500.jpg,False,others_,a close up of a person,'indoor'  'person'  'black'  'cat'  'man'  'sitting'  'white'  'close'  'computer'  'holding'  'head'  'desk'  'laying'  'keyboard'  'red'  'standing'  'large'  'room'  'mouse'  'phone'
VizWiz_train_000000009502.jpg,False,others_,a close up of text on a white surface,'text'  'table'  'people'  'room'
VizWiz_train_000000009503.jpg,False,others_,a sign on a wooden surface,'indoor'  'wooden'  'building'  'sitting'  'table'  'wood'  'kitchen'  'brown'  'sign'  'door'  'white'  'room'  'refrigerator'
VizWiz_train_000000009504.jpg,False,text_,a close up of food,'food'
VizWiz_train_000000009506.jpg,False,abstract_,a screen shot of a computer,'indoor'  'monitor'  'television'  'sitting'  'screen'  'white'  'small'  'black'  'large'  'mounted'  'computer'  'bed'  'room'  'table'  'laying'  'man'
VizWiz_train_000000009507.jpg,False,None,None,'table'  'indoor'  'sitting'  'cup'  'food'  'glass'  'coffee'  'plate'  'laying'  'phone'
VizWiz_train_000000009508.jpg,False,others_,a close up of an oven,'indoor'  'sitting'  'car'  'food'  'black'  'table'  'kitchen'  'train'  'oven'  'hot'  'man'  'bus'  'refrigerator'  'standing'  'laying'  'plate'
VizWiz_train_000000009510.jpg,False,others_,a close up of text on a white background,'text'
VizWiz_train_000000009511.jpg,False,others_,a close up of a bottle,'sitting'  'food'  'table'  'red'  'counter'  'close'  'glass'  'phone'  'wine'  'bottle'  'laying'
VizWiz_train_000000009512.jpg,False,abstract_nonphoto,a close up of text on a white surface,'text'  'crossword'  'room'
VizWiz_train_000000009515.jpg,False,others_,a close up of a box,'sitting'  'cup'  'white'  'table'  'phone'  'cellphone'  'black'  'box'  'refrigerator'  'food'  'mug'  'man'  'sign'  'computer'  'hydrant'
VizWiz_train_000000009516.jpg,False,others_,a cup of coffee sitting on top of a bed,'indoor'  'table'  'sitting'  'cup'  'coffee'  'bed'  'small'  'room'  'food'  'white'  'bedroom'  'black'  'laptop'  'computer'  'living'  'standing'  'laying'  'cat'
VizWiz_train_000000009517.jpg,False,others_,a hand holding a video game remote control,'person'  'indoor'  'game'  'video'  'remote'  'man'  'hand'  'holding'  'wii'  'sitting'  'front'  'playing'  'mirror'  'control'  'room'  'red'  'close'  'woman'  'television'  'black'  'food'  'white'  'teeth'  'brushing'
VizWiz_train_000000009518.jpg,False,food_bread,two oranges sitting on top of a table,'indoor'  'table'  'sitting'  'orange'  'fruit'  'food'  'desk'  'computer'  'counter'  'front'  'laptop'  'black'  'kitchen'  'green'  'keyboard'  'room'  'laying'  'oranges'  'blue'
VizWiz_train_000000009519.jpg,False,others_,a blue bowl on a table,'indoor'  'blue'  'sitting'  'table'  'cup'  'bowl'  'small'  'toothbrush'  'white'  'little'  'computer'  'green'  'holding'  'vase'  'desk'  'plate'  'room'
VizWiz_train_000000009521.jpg,False,others_,a close up of text on a white background,'text'
VizWiz_train_000000009522.jpg,False,abstract_,a close up of a person,'sitting'  'man'  'table'  'room'  'laying'  'cat'
VizWiz_train_000000009523.jpg,False,abstract_,a body of water,'water'  'standing'  'sitting'  'black'  'body'  'large'  'white'  'bed'  'river'  'blue'  'man'  'laying'  'umbrella'  'riding'  'cat'  'room'
VizWiz_train_000000009524.jpg,False,others_,a pair of shoes,'shoes'  'indoor'  'footwear'  'table'  'sitting'  'feet'  'pair'  'standing'  'brown'  'cat'  'group'  'desk'  'holding'  'dog'  'blue'  'white'  'laying'  'mouse'  'game'
VizWiz_train_000000009528.jpg,False,drink_can,a plastic bottle on a table,'table'  'indoor'  'sitting'  'food'  'bottle'  'small'  'wooden'  'open'  'plastic'  'laying'  'desk'  'red'  'sandwich'  'phone'  'white'
VizWiz_train_000000009529.jpg,False,others_,a close up of a bottle,'indoor'  'food'  'sitting'  'bottle'  'black'  'table'  'plate'  'close'  'monitor'  'banana'  'red'  'white'  'pizza'  'room'  'laying'
VizWiz_train_000000009530.jpg,False,others_,a close up of a blue sky,'blue'  'water'  'man'  'plane'  'flying'
VizWiz_train_000000009532.jpg,False,drink_can,a can of beer,'cup'  'table'  'bottle'  'sitting'  'coffee'  'glass'  'can'  'beer'  'food'  'red'  'counter'  'hot'  'laying'  'banana'  'phone'  'sandwich'  'blender'  'hotdog'  'kitchen'
VizWiz_train_000000009533.jpg,False,abstract_,a close up of a sign,'clock'  'sitting'  'light'  'large'  'sign'  'table'  'white'  'red'  'water'  'standing'  'room'  'man'  'night'
VizWiz_train_000000009534.jpg,False,drink_,a close up of a person holding a blue object,'indoor'  'person'  'blue'  'food'  'sitting'  'table'  'close'  'holding'  'black'  'bed'  'laying'  'phone'  'cat'
VizWiz_train_000000009535.jpg,False,abstract_,None,'indoor'  'sitting'  'cat'  'bed'  'black'  'laying'  'white'  'old'  'legs'  'table'  'lying'  'wooden'  'television'  'room'
VizWiz_train_000000009537.jpg,False,abstract_,a hand holding a baby,'person'  'indoor'  'man'  'green'  'holding'  'shirt'  'hand'  'wearing'  'yellow'  'young'  'baby'  'black'  'bed'  'phone'  'woman'  'mouth'  'laying'  'white'  'blue'  'teeth'
VizWiz_train_000000009538.jpg,False,abstract_,a close up of a black keyboard,'keyboard'  'indoor'  'electronics'  'computer'  'black'  'sitting'  'close'  'table'  'laying'  'laptop'  'mouse'  'white'  'man'
VizWiz_train_000000009539.jpg,False,abstract_texture,food on a table,'food'  'table'  'plate'  'sitting'  'paper'  'cake'  'filled'  'covered'  'holding'  'man'  'sign'  'pizza'
VizWiz_train_000000009540.jpg,False,None,a close up of a red curtain,'covered'  'wearing'  'colorful'  'standing'  'man'  'walking'  'table'  'red'  'young'  'holding'  'white'  'horse'  'curtain'  'bed'  'phone'
VizWiz_train_000000009542.jpg,False,others_,a screen shot of a computer,'monitor'  'black'  'sitting'  'clock'  'screen'  'small'  'computer'  'soccer'  'ball'  'man'
VizWiz_train_000000009543.jpg,False,others_,a close up of a sign,'sitting'  'sign'  'table'  'food'  'light'  'hanging'  'black'  'red'  'fruit'  'white'
VizWiz_train_000000009544.jpg,False,abstract_nonphoto,a close up of a sign,'food'  'sitting'  'book'  'table'  'green'  'sign'
VizWiz_train_000000009545.jpg,False,others_,None,'indoor'  'small'  'sitting'  'table'  'phone'  'man'  'white'
VizWiz_train_000000009546.jpg,False,None,a dog sleeping on the floor,'indoor'  'animal'  'mammal'  'dog'  'brown'  'sitting'  'cat'  'laying'  'standing'  'playing'  'large'  'white'  'room'  'eating'  'stuffed'  'sleeping'
VizWiz_train_000000009547.jpg,False,abstract_,a screen shot of a computer,'monitor'  'screen'  'black'  'sitting'  'holding'  'white'  'player'  'television'  'large'  'woman'  'man'  'table'  'ball'  'desk'  'computer'  'playing'  'blue'  'video'  'standing'  'game'
VizWiz_train_000000009548.jpg,False,others_,a close up of food on a table,'indoor'  'table'  'food'  'sitting'  'green'  'white'  'laying'  'broccoli'
VizWiz_train_000000009549.jpg,False,plant_leaves,a close up of a flower,'indoor'  'green'  'table'  'sitting'  'flower'  'laying'  'bed'  'small'  'blanket'  'sleeping'  'stuffed'  'covered'  'white'
VizWiz_train_000000009550.jpg,False,abstract_,None,'indoor'  'sitting'  'small'  'open'  'black'  'mirror'  'table'  'white'  'phone'  'food'  'laying'  'cat'  'sink'  'man'
VizWiz_train_000000009551.jpg,False,abstract_,None,'indoor'  'table'  'sitting'  'board'  'cutting'  'piece'  'knife'  'surface'  'cake'  'cut'  'half'  'pair'  'wooden'  'food'  'laying'  'pizza'  'remote'  'white'
VizWiz_train_000000009552.jpg,False,abstract_,an open laptop computer sitting on top of a table,'indoor'  'table'  'laptop'  'sitting'  'computer'  'open'  'desk'  'small'  'keyboard'  'white'  'mouse'  'bed'  'phone'  'laying'  'playing'
VizWiz_train_000000009554.jpg,False,others_,a close up of a bottle,'cup'  'bottle'  'table'  'indoor'  'food'  'sitting'  'glass'  'lotion'  'close'  'counter'  'beer'  'sandwich'  'pizza'  'phone'
VizWiz_train_000000009555.jpg,False,others_,a close up of a bottle,'indoor'  'sitting'  'bottle'  'table'  'food'  'close'  'white'  'red'  'sandwich'  'plate'
VizWiz_train_000000009557.jpg,False,abstract_,a person sitting on a bed,'indoor'  'person'  'sitting'  'holding'  'small'  'white'  'room'  'black'  'standing'  'man'  'table'  'blue'  'phone'  'bed'  'playing'
VizWiz_train_000000009558.jpg,False,others_,a green light,'green'  'indoor'  'thing'  'sitting'  'table'  'small'  'light'  'food'  'kitchen'  'meter'
VizWiz_train_000000009559.jpg,False,drink_can,a can of food,'cup'  'indoor'  'food'  'table'  'coffee'  'sitting'  'drink'  'can'  'glass'  'computer'  'small'  'pizza'  'keyboard'  'desk'  'laptop'  'hot'  'sandwich'  'plate'
VizWiz_train_000000009560.jpg,False,animal_dog,a dog sitting on a table,'dog'  'indoor'  'sitting'  'cabinet'  'table'  'brown'  'laying'  'white'  'food'  'front'  'standing'  'kitchen'  'desk'  'eating'  'lying'  'computer'  'wooden'  'large'  'bed'  'room'  'blue'  'plate'  'playing'  'remote'
VizWiz_train_000000009561.jpg,False,abstract_,a box full of oranges,'indoor'  'oranges'  'food'  'filled'  'sitting'  'table'  'full'  'box'  'orange'  'open'  'fruit'  'counter'  'bowl'  'refrigerator'  'blender'
VizWiz_train_000000009562.jpg,False,others_,a bottle of beer and a bowl of food on a table,'table'  'food'  'indoor'  'bottle'  'sitting'  'plate'  'bowl'  'filled'  'fruit'  'wooden'  'counter'  'holding'  'red'  'water'  'white'  'laying'
VizWiz_train_000000009563.jpg,False,drink_,a person standing in front of a refrigerator,'indoor'  'person'  'small'  'refrigerator'  'standing'  'front'  'little'  'kitchen'  'young'  'food'  'table'  'man'  'room'  'holding'  'woman'  'cake'  'pink'  'white'
VizWiz_train_000000009565.jpg,False,abstract_rect,None,'indoor'  'laptop'  'computer'  'sitting'  'oven'  'black'  'open'  'white'  'keyboard'  'table'  'microwave'  'monitor'  'old'  'kitchen'  'mouse'  'desk'  'stove'
VizWiz_train_000000009566.jpg,False,abstract_,a black and red hat,'sitting'  'black'  'table'  'light'  'computer'  'red'  'hat'  'cat'
VizWiz_train_000000009569.jpg,False,others_,a person holding a bottle,'indoor'  'person'  'bottle'  'sitting'  'food'  'holding'  'table'  'lotion'  'baby'  'phone'  'woman'  'bed'  'man'  'computer'  'remote'  'laying'  'people'  'plate'  'white'  'bear'
VizWiz_train_000000009570.jpg,False,abstract_,a stack of flyers on a table,'table'  'sitting'
VizWiz_train_000000009572.jpg,False,abstract_,a close up of text on a wooden surface,'text'  'indoor'  'table'  'sitting'  'wooden'
VizWiz_train_000000009573.jpg,False,drink_,a glass bottle sitting on a table,'bottle'  'table'  'indoor'  'sitting'  'glass'  'food'  'desk'  'wine'  'keyboard'  'water'  'counter'  'computer'  'wooden'  'white'  'clear'  'blue'  'red'
VizWiz_train_000000009574.jpg,False,others_,a close up of electronics,'electronics'  'light'  'sitting'  'table'  'sign'  'blue'  'phone'  'computer'  'street'  'traffic'  'green'  'laptop'  'standing'  'mouse'
VizWiz_train_000000009578.jpg,False,abstract_,a blurry image of a person,'blur'  'abstract'  'blurry'  'phone'  'street'  'riding'  'man'
VizWiz_train_000000009579.jpg,False,abstract_,a close up of a person,'cat'  'laying'  'man'
VizWiz_train_000000009584.jpg,False,others_,None,'sitting'  'food'  'laying'
VizWiz_train_000000009586.jpg,False,abstract_,a close up of a bed,'indoor'  'brown'  'bed'  'sitting'  'white'  'head'  'man'  'table'  'close'  'wooden'  'large'  'made'  'eating'  'laying'  'standing'  'cat'  'sleeping'
VizWiz_train_000000009587.jpg,False,others_,a close up of a device,'food'  'sitting'  'red'  'close'  'black'  'yellow'  'clock'
VizWiz_train_000000009589.jpg,False,others_,a close up of a book,'indoor'  'sitting'  'table'  'cellphone'  'food'  'phone'  'book'  'laying'  'banana'  'green'  'fruit'
VizWiz_train_000000009590.jpg,False,others_,a stuffed animal sitting on a chair,'indoor'  'chair'  'table'  'book'  'sitting'  'hat'  'small'  'cat'  'black'  'wearing'  'brown'  'red'  'wooden'  'head'  'bed'  'computer'  'holding'  'laptop'  'phone'  'stuffed'  'laying'  'room'  'white'  'bear'
VizWiz_train_000000009591.jpg,False,others_,a close up of a hand,'person'  'hand'  'holding'  'man'  'screen'  'close'  'sitting'  'front'  'black'  'using'  'monitor'  'someone'  'television'  'food'  'remote'  'cat'  'computer'  'video'  'pizza'  'blue'  'white'
VizWiz_train_000000009593.jpg,False,others_,None,'indoor'  'sitting'  'table'  'photo'  'laptop'  'man'  'glass'  'room'  'computer'  'holding'  'laying'  'white'  'people'  'phone'
VizWiz_train_000000009594.jpg,False,others_,a close up of a cup,'cup'  'food'  'red'  'sitting'  'table'  'painted'  'close'  'white'  'stop'  'sign'  'mug'  'glass'  'coffee'
VizWiz_train_000000009595.jpg,False,indoor_room,a person sitting on a chair in a room,'indoor'  'person'  'room'  'living'  'chair'  'sitting'  'table'  'black'  'furniture'  'hotel'  'television'  'white'  'bed'  'laying'  'bedroom'  'phone'  'man'  'standing'  'cat'
VizWiz_train_000000009597.jpg,False,abstract_net,an old photo of a person,'old'  'photo'  'wearing'  'sitting'  'black'  'white'  'woman'  'large'  'man'  'holding'  'standing'
VizWiz_train_000000009598.jpg,False,abstract_,a white sink sitting under a mirror,'indoor'  'white'  'small'  'mirror'  'sitting'  'sink'  'room'  'hanging'  'black'  'table'  'red'  'shirt'  'shower'  'standing'  'tub'
VizWiz_train_000000009599.jpg,False,None,None,'indoor'  'sitting'  'small'  'table'  'laying'  'white'  'bed'  'black'  'sleeping'  'phone'  'cat'  'remote'  'red'
VizWiz_train_000000009602.jpg,False,abstract_,a close up of a bottle,'indoor'  'bottle'  'sitting'  'small'  'food'  'filled'  'doughnut'  'open'  'table'  'black'  'donut'  'white'
VizWiz_train_000000009603.jpg,False,drink_,a cup of coffee sitting on top of a wooden table,'table'  'sitting'  'indoor'  'cup'  'wooden'  'coffee'  'bottle'  'small'  'food'  'black'  'apple'  'banana'  'glass'  'green'  'computer'
VizWiz_train_000000009604.jpg,False,others_,a stack of flyers on a table,'indoor'  'table'  'sitting'  'small'  'food'  'desk'  'counter'  'red'  'covered'  'kitchen'  'white'  'plate'  'room'  'stove'  'sink'
VizWiz_train_000000009605.jpg,False,abstract_,a close up of a chair,'indoor'  'table'  'sitting'  'chair'  'wooden'  'food'  'room'  'kitchen'  'cake'  'white'  'black'  'dog'  'plate'
VizWiz_train_000000009606.jpg,False,abstract_,a person holding a bottle,'indoor'  'person'  'table'  'sitting'  'cup'  'coffee'  'black'  'food'  'holding'  'banana'  'wooden'  'remote'  'man'  'bottle'  'blue'  'white'
VizWiz_train_000000009607.jpg,False,others_,a computer sitting on top of a wooden table,'indoor'  'table'  'sitting'  'desk'  'black'  'wooden'  'computer'  'keyboard'  'small'  'mouse'  'board'  'remote'  'laying'  'white'
VizWiz_train_000000009609.jpg,False,drink_,a cup of coffee,'food'  'cup'  'sitting'  'brown'  'chocolate'  'table'  'white'
VizWiz_train_000000009610.jpg,False,abstract_,a desktop computer monitor sitting on top of a laptop,'indoor'  'computer'  'desk'  'keyboard'  'monitor'  'electronics'  'table'  'laptop'  'sitting'  'desktop'  'mouse'  'screen'  'black'  'phone'  'large'  'white'
VizWiz_train_000000009611.jpg,False,abstract_,a desk with a laptop computer sitting on top of a wooden table,'table'  'indoor'  'computer'  'desk'  'sitting'  'keyboard'  'wooden'  'laptop'  'mouse'  'food'  'white'  'black'  'plate'  'phone'  'desktop'
VizWiz_train_000000009612.jpg,False,drink_can,a close up of a stuffed animal,'indoor'  'sitting'  'table'  'food'  'small'  'bear'  'fruit'  'baby'  'computer'  'stuffed'  'pink'  'sandwich'  'laying'  'white'  'mug'  'coffee'  'cat'  'plate'
VizWiz_train_000000009615.jpg,False,abstract_,None,'indoor'  'desk'  'table'  'computer'  'sitting'  'laptop'  'black'  'monitor'  'white'  'keyboard'  'small'  'open'  'office'  'screen'  'mouse'  'desktop'  'remote'  'man'  'video'  'game'  'cat'
VizWiz_train_000000009616.jpg,False,abstract_,a house with bushes in front of a building,'outdoor'  'building'  'grass'  'house'  'bench'  'flower'  'street'  'garden'  'front'  'sitting'  'small'  'green'  'sidewalk'  'large'  'bushes'  'man'  'tall'  'brick'  'table'  'park'  'city'  'clock'  'red'  'fire'  'white'  'standing'  'water'  'people'  'group'
VizWiz_train_000000009618.jpg,False,drink_,a close up of a coffee cup,'cup'  'coffee'  'table'  'indoor'  'sitting'  'drink'  'food'  'glass'  'ice'  'doughnut'  'banana'  'piece'  'filled'  'donut'  'cream'  'spoon'  'orange'  'close'  'chocolate'  'small'  'laptop'  'wooden'  'hot'  'plate'  'fruit'  'half'  'glasses'  'white'  'pitcher'  'cake'  'phone'
VizWiz_train_000000009619.jpg,False,abstract_,None,'cat'  'sitting'  'laying'  'food'  'white'  'large'  'standing'
VizWiz_train_000000009620.jpg,False,others_,a close up of a piece of paper,None
VizWiz_train_000000009621.jpg,False,abstract_,a can of soda,'indoor'  'thing'  'table'  'sitting'  'bottle'  'cup'  'young'  'small'  'food'  'boy'  'little'  'computer'  'laptop'  'can'  'laying'  'man'  'standing'
VizWiz_train_000000009622.jpg,False,others_,a stack of flyers on a table,'table'  'sitting'  'food'  'oranges'
VizWiz_train_000000009623.jpg,False,others_,a red apple sitting on top of a table,'indoor'  'fruit'  'sitting'  'table'  'pomegranate'  'red'  'food'  'front'  'small'  'apple'  'laying'  'white'
VizWiz_train_000000009624.jpg,False,None,a man wearing a suit and tie,'necktie'  'person'  'indoor'  'wearing'  'green'  'jacket'  'man'  'shirt'  'suit'  'yellow'  'sitting'  'glasses'  'black'  'brown'  'table'  'leather'  'neck'  'white'  'young'  'phone'  'blue'  'bag'  'standing'
VizWiz_train_000000009625.jpg,False,drink_can,a can of soda,'bottle'  'cup'  'table'  'sitting'  'food'  'can'  'large'  'sign'  'red'  'refrigerator'  'white'  'standing'  'man'
VizWiz_train_000000009626.jpg,False,drink_,a close up of a bottle,'indoor'  'bottle'  'table'  'sitting'  'small'  'filled'  'wooden'  'food'  'white'  'plate'  'kitchen'  'lotion'  'room'  'blue'
VizWiz_train_000000009627.jpg,False,others_,None,'sitting'  'green'  'old'  'food'
VizWiz_train_000000009629.jpg,False,others_,a close up of food,'indoor'  'food'  'small'  'fruit'  'table'  'filled'  'holding'  'plate'  'red'
VizWiz_train_000000009630.jpg,False,abstract_,None,'water'  'sitting'  'table'  'food'  'yellow'  'man'  'blue'  'laying'  'phone'  'rain'  'white'  'standing'
VizWiz_train_000000009631.jpg,False,outdoor_,None,'indoor'  'table'  'holding'  'sitting'  'filled'  'food'  'counter'  'kitchen'  'library'  'man'  'computer'  'standing'  'woman'  'red'  'playing'  'luggage'  'room'
VizWiz_train_000000009632.jpg,False,building_doorwindows,a close up of a bottle,'bottle'  'sitting'  'table'  'food'  'banana'  'fruit'  'black'  'coffee'  'wine'  'oranges'
