qid,IMG,QSN,ANS_TYP,TXT,OBJ,COL,CNT,OTH,ANS1,ANS2,ANS3,ANS4,ANS5,ANS6,ANS7,ANS8,ANS9,ANS10
VizWiz_train_000000008293.jpg,VizWiz_train_000000008293.jpg,What is this thing?,other,0,1,1,0,0,candy,crayola eraser,crayon,eraser,crayola,unanswerable,crayola eraser,crayola pencil eraser,eraser,crayola
VizWiz_train_000000008296.jpg,VizWiz_train_000000008296.jpg,What kind of dog is this?,other,0,1,1,0,0,black labrador,black lab,black lab,black lab,lab,black lab,standing,labrador,black lab,black lab
VizWiz_train_000000008297.jpg,VizWiz_train_000000008297.jpg,What is on this side of the bottle?,other,1,1,0,0,0,label,ingredients,description lotion,lotion,unsuitable,product info,ingredient lists,unanswerable,table,directions
VizWiz_train_000000008298.jpg,VizWiz_train_000000008298.jpg,What is this?,other,1,1,0,0,0,m&m,unsuitable,m ms,m&ms,m&ms,candy,candy,table,unanswerable,some papers
VizWiz_train_000000008299.jpg,VizWiz_train_000000008299.jpg,What is this?,other,0,1,0,0,0,pencil,pencil,pencil,pencil,cane,pencil,pencil,1 red pencil,pencil,pencil
VizWiz_train_000000008300.jpg,VizWiz_train_000000008300.jpg,Does this onion look ok it's already been cut.,yes/no,0,1,1,0,0,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
VizWiz_train_000000008302.jpg,VizWiz_train_000000008302.jpg,what is this?,unanswerable,0,1,0,0,0,no,table,part package,packaging,unanswerable,unanswerable,unanswerable,unanswerable,bathroom,belly countertop
VizWiz_train_000000008303.jpg,VizWiz_train_000000008303.jpg,What am I looking at?,other,0,1,0,0,0,cash register,cash register,cash register,cash register,cash register,calculator,adding machine,register,register,calculator
VizWiz_train_000000008305.jpg,VizWiz_train_000000008305.jpg,What's this package?,unanswerable,1,1,1,0,0,unsuitable,tabasco,tabasco sauce,unsuitable,tobasco,wrapping paper,hot sauce,tabasco sauce,unsuitable,unsuitable
VizWiz_train_000000008306.jpg,VizWiz_train_000000008306.jpg,can you tell me what flavor this coffee is? please thank you.,other,1,1,0,0,0,dark chocolate truffle,chocolate truffle,chocolate truffle,gevalia dark chocolate truffle,gevalia chocolate truffle,chocolate truffle,chocolate truffle,dark chocolate truffle,book,chocolate truffle
VizWiz_train_000000008307.jpg,VizWiz_train_000000008307.jpg,"What is this, please?",other,1,1,0,0,0,broccoli 3 cheese sauce,broccoli,broccoli 3 cheese,ro,broccoli 3 cheese sauce,broccoli 3 cheese,broccoli cheese,broccoli,3 cheese broccoli,broccoli 3 cheese by green giant
VizWiz_train_000000008308.jpg,VizWiz_train_000000008308.jpg,What are the contents of this can?,other,0,1,0,0,0,unanswerable,potatoes,potatoes,potatoes,can cut off appears to be potatoes,potatoes,potatoes,potatoes,potato,potatoes
VizWiz_train_000000008311.jpg,VizWiz_train_000000008311.jpg,What kind of flowers are these?,other,1,1,1,0,0,crape myrtle,red flowers,red purple,red,peony,wild,dried flowers,pansies,red ones,i dont know
VizWiz_train_000000008312.jpg,VizWiz_train_000000008312.jpg,What candy is this?,other,1,1,0,0,0,raisinets,raisinets,milk chocolate raisinets,raisinets,raisinets,raisinets,raisinets,raisinets,raisinets,raisinets
VizWiz_train_000000008313.jpg,VizWiz_train_000000008313.jpg,What does this look like? Thank you.,other,1,1,1,0,0,candy box,red heart shaped box chocolates rose picture,heart shaped box pink rose on,heart shaped box chocolates,valentines candy,chocolates,rose,box chocolates,pink heart,rose
VizWiz_train_000000008314.jpg,VizWiz_train_000000008314.jpg,What is it?,other,1,1,0,0,0,chewing gum,gum,chewing gum,wrigley extra professional clean peppermint gum,peppermint gum,gum,gum,wrigley extra professional clean gum,gum,gum
VizWiz_train_000000008316.jpg,VizWiz_train_000000008316.jpg,What kind of 12 pack of soda is this?,other,1,1,0,0,0,dr pepper,dr pepper,dr pepper,dr pepper made prune juice,dr pepper,dr pepper,dr pepper,dr pepper,dr pepper,dr pepper
VizWiz_train_000000008317.jpg,VizWiz_train_000000008317.jpg,What is this?,other,0,1,1,0,0,nokia cell phone,smart phone,phone,cellphone,nokia cell phone,phone,cell phone,phone,cell phone,phone
VizWiz_train_000000008318.jpg,VizWiz_train_000000008318.jpg,What do you see on my desk?,other,1,1,0,0,0,laptop remote electronics food,laptop,laptop,laptop remote paper plate cords medicine cds,laptop remote plate cords headphone box,laptop,laptop,laptop remote snack chapstick books,laptop phone,toshiba
VizWiz_train_000000008319.jpg,VizWiz_train_000000008319.jpg,Is this acceptable to wear in public?,yes/no,1,1,0,0,0,i don t no,no,unsuitable,yes,maybe,yes,unsuitable,no,charm,no
VizWiz_train_000000008320.jpg,VizWiz_train_000000008320.jpg,What is this?,unanswerable,0,1,0,0,0,sink,unanswerable,oven,solar powered ipod iphone dock,unanswerable,unanswerable,oven,iphone dock,eton ipod sound system,stereo
VizWiz_train_000000008321.jpg,VizWiz_train_000000008321.jpg,"Please tell me what is this, I sent you a image, please tell me about this, what is this?",other,1,1,0,0,0,room air cooler,room air cooler,room air cooler,i dont know,room air cooler,unanswerable,m asia room air cooler,room air cooler,room air cooler,room air cooler box
VizWiz_train_000000008324.jpg,VizWiz_train_000000008324.jpg,what color is this shirt,other,0,1,1,0,0,white,white blue tan stripes,white blue black stripes,striped,blue yellow,blue white stripe,white stripes,white,white,white
VizWiz_train_000000008325.jpg,VizWiz_train_000000008325.jpg,There are two shirts. What is the color of the shirt on the left compared to the one on the right?,other,0,1,1,0,0,darker,unanswerable,different,blue,rag,blue on left green on right,left blue right yellow,left shirt blue right shirt yellow,yellow,darker blue
VizWiz_train_000000008326.jpg,VizWiz_train_000000008326.jpg,What color is this sweatshirt?,other,0,1,1,0,0,blue,grey,blue,grey,black,black,grey,black,black,black
VizWiz_train_000000008327.jpg,VizWiz_train_000000008327.jpg,What is this?,other,1,1,0,0,0,professional sprayer,professional spray,professional sprayer,sprayer,zep professional sprayer,zep professional sprayer,sprayer,sprayer,spray bottle,professional sprayer cleaning solution
VizWiz_train_000000008328.jpg,VizWiz_train_000000008328.jpg,What is it?,other,1,1,0,0,0,gum,gum,chewing gum,gum,gum,gum,big red gum,big red,big red gum,big red gum
VizWiz_train_000000008329.jpg,VizWiz_train_000000008329.jpg,What is this drink? ,other,0,1,1,0,0,coke,coca cola,cocacola,coca cola,coca cola,soda,unsuitable,unanswerable,unanswerable,coca cola
VizWiz_train_000000008333.jpg,VizWiz_train_000000008333.jpg,Which CD is this?,other,1,1,0,0,0,netgear,netgear,netgear,netgear,netgear,netgear,netgear,netgear wn121t,netgear,netgear
VizWiz_train_000000008334.jpg,VizWiz_train_000000008334.jpg,What is that?,other,1,1,0,0,0,coffee,nescafe tasters choice brewed 100% pure,tasters choice,nescafe tasters choice,nescafe tasters choice,nescafe tasters choice,nescafe tasters choice,coffee,coffee,nescafe tasters choice coffee
VizWiz_train_000000008340.jpg,VizWiz_train_000000008340.jpg,Please identify this.,other,1,0,0,0,0,unsuitable,flavored coffee,flavored coffee,folgers caramel drizzle coffee,coffee,folders gourmet coffee,coffee,caramel flavored coffee,folgers k cup,folgers gourmet caramel drizzle
VizWiz_train_000000008341.jpg,VizWiz_train_000000008341.jpg,What is this?,other,1,1,0,0,0,soup,can soup,chicken noddle soup,chicken noodle soup,chicken homestyle noodle,chicken homestyle noodle,soup,chicken homemade noodles soup,progresso hearty chicken noodle soup,progresso
VizWiz_train_000000008343.jpg,VizWiz_train_000000008343.jpg,"what color is that, please?",other,0,1,1,0,0,tan,red,maroon,red,unsuitable,brown,brown,skin tone,red,unsuitable
VizWiz_train_000000008344.jpg,VizWiz_train_000000008344.jpg,What is this tin?,other,1,1,0,0,0,fish,tuna,unsuitable,sardines,sardines,unsuitable,fish,fish 4 ever,fish,fish
VizWiz_train_000000008345.jpg,VizWiz_train_000000008345.jpg,How much water and butter is required for this recipe?,other,1,1,0,0,0,1 1 2 cups hot water 2 cups milk,1 1 2 cup water 3 tbsp butter,3 tablespoons butter 1 1 2 cup hot water,1 half cups water 3 tablespoons butter,menucard,1.5 cups water 3tbsp butter,1 1 2 water 2 tbs butter,1.5 cups water 3 tablespoons butter,1 half cups water 3 tablespoons butter,1 2 water 3 butter
VizWiz_train_000000008347.jpg,VizWiz_train_000000008347.jpg,What kind of dressing is this?,other,1,1,0,0,0,onion,vidalia onion,ranch,type dressing lite sweet vidalia onion,lite sweet vidalia onion,lite sweet vidalia onion,lite sweet vidal onion,lite sweet vidalia onion,newmans light sweet vidalia onion,vidalia onion
VizWiz_train_000000008348.jpg,VizWiz_train_000000008348.jpg,What is this?,other,1,1,0,0,0,vitamin d,vitamin d3,vitamin d,vitamin d3 2000iu,vitamin d,vitamin d 2000 iu,natures blen vitamin d3 2000iu 100 tablets,vitamin d,vitamin d,vitamin d
VizWiz_train_000000008349.jpg,VizWiz_train_000000008349.jpg,What text and picture is on the bottle?,number,1,1,0,0,0,0,nothing,0,no label on that side,0,unanswerable,0,unanswerable,no text picture,0
VizWiz_train_000000008350.jpg,VizWiz_train_000000008350.jpg,What color is this?,other,0,1,1,0,0,mauve,burgundy,salmon,pink,pink,pink,purple,maroon,dark pink,pink
VizWiz_train_000000008351.jpg,VizWiz_train_000000008351.jpg,Which soda is this?,other,1,1,0,0,0,diet pepsi,diet pepsi,diet pepsi,diet pepsi,,diet pepsi,diet pepsi,diet pepsi,diet pepsi,diet pepsi
VizWiz_train_000000008352.jpg,VizWiz_train_000000008352.jpg,What color is this t-shirt? Does it also have a brand name?,unanswerable,0,1,1,0,0,beige no brand name,beige red green line no brand,unsuitable,cream,white no,white,white,unsuitable,unsuitable,unsuitable
VizWiz_train_000000008353.jpg,VizWiz_train_000000008353.jpg,What is the temperature?,number,1,1,0,0,0,0,unanswerable,unanswerable,cool,75,cool,75,cool,75,unanswerable
VizWiz_train_000000008354.jpg,VizWiz_train_000000008354.jpg,What flavor is this?,other,1,1,1,0,0,newmans special blend,newmans special blend,newmans special blend,extra bold medium roast,extra bold special blend,newmans special day,newmans special blend,unsuitable,newmans special blend,paper
VizWiz_train_000000008355.jpg,VizWiz_train_000000008355.jpg,"Can you tell me what bottle this is please, thank you.",other,1,1,0,0,0,comet,comet bathroom cleaner,comet bathroom cleaner,comet bathroom cleaner,bathroom cleaner,comet cleaner,comet bathroom cleaner,comet bathroom cleanser,comet bathroom cleaner,comet bathroom cleaner
VizWiz_train_000000008357.jpg,VizWiz_train_000000008357.jpg,What inner is this?,other,1,1,0,0,0,healthy choice,healthy choice,mediterranean,unanswerable,meditteranean,healthy choice mediterranean balsamic chicken,countertop,mediterranean,healthy choice mediterranean,healthy choice mediterranean
VizWiz_train_000000008358.jpg,VizWiz_train_000000008358.jpg,one last time tell me the captcha image in this picture,other,1,0,0,0,0,jba7y6zj,jba7y6zj,jba7y6zl,jba7y6zj,jba7y6zj,jba7y6zj,jba7y6zj,capital j b capital 7y6zcapital j,jba7y6zj,jba7y6zj
VizWiz_train_000000008362.jpg,VizWiz_train_000000008362.jpg,"Is air conditioner on air, dehumidifier or fan?",other,1,1,1,0,0,fan,fan,unsuitable,fan,this appears to be on fan only,fan,fan,fan on medium speed,medium,fan
VizWiz_train_000000008363.jpg,VizWiz_train_000000008363.jpg,What color is it?I don't know what just happened.,other,0,1,1,0,0,red,red,red,red,red,red,red,red,red,crimson
VizWiz_train_000000008364.jpg,VizWiz_train_000000008364.jpg,What color is this dress?,other,0,1,1,0,0,black white,blue,light blue dark blue,blue,black white plaid,checked blue black white,blue,blue,blue plaid,black white checkered
VizWiz_train_000000008365.jpg,VizWiz_train_000000008365.jpg,Can you tell me what is on this box and read the preparation instructions. ,other,1,1,0,0,0,yes,gdf,loaded mashed potatoes instructions on opposite flat side,loaded mashed potatoes,loaded mashed potatoes but no instructions,loaded mashed potatoes,loaded mashed potatoes no instructions,i can see that loaded mashed potatoes directions will probably be on back,loaded mashed potatoes,mashed potatoes
VizWiz_train_000000008366.jpg,VizWiz_train_000000008366.jpg,What's the title of the CD?,other,1,1,0,0,0,unsuitable,ernest tubb,ernest tubb,unsuitable,unsuitable,ernest tubb,ernest tubb,ernest tubb,unsuitable,ernest tubb
VizWiz_train_000000008367.jpg,VizWiz_train_000000008367.jpg,Is the room light on?,yes/no,0,1,0,0,1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
VizWiz_train_000000008368.jpg,VizWiz_train_000000008368.jpg,What type of scanner is this?,other,1,1,0,0,0,epson,epson,epson,unanswerable,unanswerable,epson,epson,epson,epson,epson
VizWiz_train_000000008369.jpg,VizWiz_train_000000008369.jpg,What kind of drink is this?,other,1,1,1,0,0,ginger ale pop,ginger ale,soda,canada dry ginger ale,ginger ale,ginger ale,canada dry ginger ale,ginger ale,canada dry ginger ale,ginger ale
VizWiz_train_000000008370.jpg,VizWiz_train_000000008370.jpg,Is pink? Is pink?,yes/no,0,1,1,0,0,yes,yes,pink,yes,yes,yes,yes,yes,yes,yes
VizWiz_train_000000008371.jpg,VizWiz_train_000000008371.jpg,what color is my hair?,other,0,1,1,0,0,light brown,auburn,brown,brown,brown,unsuitable,brown,brown,unanswerable,brown
VizWiz_train_000000008372.jpg,VizWiz_train_000000008372.jpg,What kind of soda is this?,other,0,1,0,0,0,mountain dew voltage,mountain dew,mountain dew voltage,mountain dew,mountain dew voltage,mountain dew voltage,mountain dew,mountain dew,mountain dew voltage,mountain dew voltage
VizWiz_train_000000008373.jpg,VizWiz_train_000000008373.jpg,What color are these jeans?,other,0,1,1,0,0,grayish blue,blue whitewash,grey,grey,grey,blue,blue,blue,blue,blue
VizWiz_train_000000008375.jpg,VizWiz_train_000000008375.jpg,What kind of bag is this?,other,0,1,1,0,0,purple,portable suitcase,suitcase,camera bag,luggage,unanswerable,camera bag,duffle bag,black,backpack
VizWiz_train_000000008379.jpg,VizWiz_train_000000008379.jpg,What is in this box?,other,0,1,0,0,0,potato sticks,potato sticks,potato sticks,potato sticks,potato sticks,potato sticks,snaps potato sticks,potato sticks,potato sticks,potato sticks
VizWiz_train_000000008381.jpg,VizWiz_train_000000008381.jpg,What flavor is this?,other,1,1,1,0,0,big easy bold,big easy bold,big easy bold,big easy bold,big easy bold,big easy bold flavor,bold,big easy bold,coffee,big easy bold
VizWiz_train_000000008385.jpg,VizWiz_train_000000008385.jpg,"I obviously recorded, or took the photo of the wrong thing. I'm trying again. Could you please tell me what kind of coffee this is? I know it's Keurig, but what flavor? Thank you. ",other,1,1,0,0,0,dark chocolate hot cocoa,dark chocolate hot cocoa,hot cocos,dark chocolate hot cocoa,cafe escapes dark chocolate hot cocoa,dark chocolate,dark chocolate,dark chocolate,dark chocolate hot cocoa,cocoa
VizWiz_train_000000008386.jpg,VizWiz_train_000000008386.jpg,What is this?,other,0,1,0,0,0,white shoe,right tennis shoe,shoe,converse sneaker,converse shoes,white canvas shoe,sneaker,converse shoe,white shoe,white shoe
VizWiz_train_000000008387.jpg,VizWiz_train_000000008387.jpg,What color hair is this?,other,0,1,1,0,0,dirty blond,flash,dark brown,brown,brown,brown,brownish blond,brown,dark blond,dirty blond
VizWiz_train_000000008388.jpg,VizWiz_train_000000008388.jpg,What is this please? Thank you.,other,1,1,0,0,0,unsuitable,lotion,can,lotion,lotion,lotion,mango mandarin body cream,lotion,mango lotion,body lotion
VizWiz_train_000000008390.jpg,VizWiz_train_000000008390.jpg,Can you see an expiration date on this milk cap?,yes/no,1,1,1,0,0,unanswerable,unanswerable,no,no,unanswerable,no,unanswerable,no,no,no
VizWiz_train_000000008391.jpg,VizWiz_train_000000008391.jpg,what is this?,other,0,1,0,0,0,headphones,headphones,headphones,headphones,headphones,head phones,headphones,headphones,headphones,3 sets headphones
VizWiz_train_000000008392.jpg,VizWiz_train_000000008392.jpg,What color is this?,other,0,1,1,0,0,grey,grey,grey,grey,unsuitable,white,grey,grey,grey,black
VizWiz_train_000000008394.jpg,VizWiz_train_000000008394.jpg,What color is my shirt?,other,0,1,1,0,0,orange,red,red,orange,red,red,red,red,red,red
VizWiz_train_000000008395.jpg,VizWiz_train_000000008395.jpg,what is this?,other,1,1,0,0,0,wipes,wipes,baby wipes,wipes,wipes,package wipes,wipes,paper,wipes,wipes
VizWiz_train_000000008396.jpg,VizWiz_train_000000008396.jpg,Is this body wash or lotion?,other,1,1,0,0,0,body wash,body wash,body wash,body wash,body wash,unsuitable,body wash,wash,body wash,wash
VizWiz_train_000000008397.jpg,VizWiz_train_000000008397.jpg,What flavor is this?,other,1,1,0,0,0,french roast dark,dark french roast,french roast,french roast,dark french roast,starbucks french roast dark,french roast dark,starbucks french roast,french roast dark,french toast dark
VizWiz_train_000000008398.jpg,VizWiz_train_000000008398.jpg,What is this?,other,0,1,0,0,0,book,book,book,book ornate gold arabesque decoration thin red border,book,book,book,book,unanswerable,book
VizWiz_train_000000008400.jpg,VizWiz_train_000000008400.jpg,Can you tell what temperature is and what thermostat is set on?,number,1,1,0,0,0,81,unanswerable,81 off,81,81 degrees,81,81,81Œ?,81 degrees,81 fan
VizWiz_train_000000008401.jpg,VizWiz_train_000000008401.jpg,what is this,other,0,1,0,0,0,treadmill,machine,treadmill,treadmill,treadmill,treadmill,treadmill,treadmill,treadmill,treadmill
VizWiz_train_000000008402.jpg,VizWiz_train_000000008402.jpg,What kind of Tossimo coffee is this?,other,1,1,0,0,0,morning blend,morning blend,morning blend,morning blend,morning blend,morning blend,massimo,morning blend,morning blend,morning blend
VizWiz_train_000000008403.jpg,VizWiz_train_000000008403.jpg,What is in this package,other,1,1,0,0,0,news paper,pumpkin pie spices,pumpkin pie,pumpkin pie spices,pumpkin pie spice,pumpkin pie spices,pumpkin pie,pumpkin pie spices,pumpkin pie spices,pumpkin pie spices
VizWiz_train_000000008404.jpg,VizWiz_train_000000008404.jpg,Can you tell me what kind of card this is?,unanswerable,1,1,0,0,0,k g,supermarket,store card,no,unanswerable,k g,unanswerable,no,unanswerable,k&g
VizWiz_train_000000008405.jpg,VizWiz_train_000000008405.jpg,What kind of cookies are these?,other,1,1,0,0,0,oatmeal raisin,oatmeal raisin,artisan fresh oatmeal raisin cookies,oatmeal raisin,artisan fresh oatmeal raisin cookies,oatmeal raisin,oatmeal raisin,oatmeal raisin,oatmeal raisin,oatmeal raisin cookies
VizWiz_train_000000008406.jpg,VizWiz_train_000000008406.jpg,What color are these shorts?,unanswerable,0,1,1,0,0,unanswerable,unanswerable,green,plaid greens cream,unanswerable,green,plaid,white black green,plaid green tan,green plaid
VizWiz_train_000000008408.jpg,VizWiz_train_000000008408.jpg,what color is this shirt?,other,0,1,1,0,0,blue,blue,blue,gfdfg,blue jean,blue,perfume,grey,blue,blue
VizWiz_train_000000008409.jpg,VizWiz_train_000000008409.jpg,Expiration date.,unanswerable,1,1,0,1,0,september 3 2018,september 03 2013,3-Sep,unsuitable,unsuitable,unanswerable,9.03.12,september 032018,sep0320,23-Sep
VizWiz_train_000000008410.jpg,VizWiz_train_000000008410.jpg,What kind of cat is it?,other,0,1,1,0,0,persian,maine coon,tabby,domestic long hair,golden,orange,tabby,house,tabby,orange
VizWiz_train_000000008411.jpg,VizWiz_train_000000008411.jpg,What is that?,other,1,1,0,0,0,longhorn snuff,unsuitable,longhorn tobacco,longhorn smokeless tobacco,coffee,chewing tobacco,longhorn,tin chew,longhorn,tobacco dip
VizWiz_train_000000008412.jpg,VizWiz_train_000000008412.jpg,Is there any print on this side of the bag that you can see? If so tell me what it says.,yes/no,1,1,0,0,0,beans,unsuitable,no,unsuitable,micro steam green beans canäó»t read directions,green beans,yes print needs to be closer to see what says,no,packet,microsteam green
VizWiz_train_000000008414.jpg,VizWiz_train_000000008414.jpg,What type of beer is this?,other,1,1,1,0,0,saint arnold,saint arnold christmas,christmas ale,saint arnold,saint arnold christmas ale,christmas ale,christmas,saint arnold christmas ale,christmas ale,saint arnold christmas ale
VizWiz_train_000000008415.jpg,VizWiz_train_000000008415.jpg,Is this garment white?,yes/no,0,1,1,0,0,yes,yes,yes,yes,yes,yes,no,yes,yes,no
VizWiz_train_000000008417.jpg,VizWiz_train_000000008417.jpg,what colour is this?,other,0,1,1,0,0,purple,blue,purple,blue,purple,blue,purple,purple,blue,purple
VizWiz_train_000000008418.jpg,VizWiz_train_000000008418.jpg,What is this?,unanswerable,1,1,0,0,0,unsuitable,medicine,hair dye,sdfsad,unanswerable,hair dye,pureology,bottle eye wash,unsuitable,unsuitable
VizWiz_train_000000008419.jpg,VizWiz_train_000000008419.jpg,What color is this hat and is there writing on it?,other,1,1,1,0,0,black white lettering outline says littledevil,black says little devil,black little devil,black hat that says little devil,black hat that says little devil in white,black little devil,black,black yes,black little devil,black yes
VizWiz_train_000000008420.jpg,VizWiz_train_000000008420.jpg,What this?,other,1,1,0,0,0,can tea,royal milk tea,royal milk tea,can royal milk tea,tea,drink,royal milk tea,royal milk tea,milk tea,royal milk tea
VizWiz_train_000000008421.jpg,VizWiz_train_000000008421.jpg,going on on the computer screen? ,other,1,1,1,0,0,blank,blue screen,white text,configuring windows,configuring,unanswerable,unsuitable,configuring,unclear,configuring
VizWiz_train_000000008422.jpg,VizWiz_train_000000008422.jpg,What is in this container?,other,1,1,0,0,0,ketchup,ketchup,bottle,hunts ketchup,ketchup,ketsup,ketchup,ketchup,ketchup,front bottle ketchup
VizWiz_train_000000008423.jpg,VizWiz_train_000000008423.jpg,Is this beef dinner or breeders blend?  thanks.,other,1,1,0,0,0,beef dinner,beef dinner,beef dinner,beef dinner,beef dinner,beef dinner,beef dinner,beef dinner,beef dinner,bgr
VizWiz_train_000000008425.jpg,VizWiz_train_000000008425.jpg,"What is this, please? ",unanswerable,0,1,0,0,0,soup,soup,tomato sauce,unsuitable,unsuitable,unsuitable,canned food,food,unusable image,can corn
VizWiz_train_000000008427.jpg,VizWiz_train_000000008427.jpg,What flavor?,other,1,1,0,0,0,hickory smoke,bison beer,bison beef,hickory smoked,bison beef,hickory smoked bison beef,hickory smoked,hickory smoked,hickory,bison
VizWiz_train_000000008428.jpg,VizWiz_train_000000008428.jpg,What is this bottle?,other,1,1,0,0,0,nasal spray,nose spray,nasal spray,sinus medication,unsuitable,unanswerable,nasal spray,eye drops,eye drops,eye drops
VizWiz_train_000000008431.jpg,VizWiz_train_000000008431.jpg,What is color?,other,0,1,1,0,0,grey,grey,grey,flash looks grey,grey,grey,grey,grey,grey,grey
VizWiz_train_000000008433.jpg,VizWiz_train_000000008433.jpg,What's in this box?,other,0,1,1,0,0,cereal,cereal,cereal,cereal,cereal,breakfast cereal,cereal,cereal,dry cereal,unanswerable
VizWiz_train_000000008434.jpg,VizWiz_train_000000008434.jpg,What is this?,other,0,1,0,0,0,seeds plant,hand holding seed pod,seeds,leaf,weed,unanswerable,weeds,seeds,moss,plant
VizWiz_train_000000008436.jpg,VizWiz_train_000000008436.jpg,What is the color of the pillow?,other,0,1,1,0,0,pink green floral,green printed flowers,floral,green,green burgundy brown,multicolored,multicolored,green,floral print,green purple
VizWiz_train_000000008437.jpg,VizWiz_train_000000008437.jpg,Whats in the water?,other,1,1,0,0,0,nothing,kirkland,purified water,nothing,empty bottle water,minerals,unanswerable,unanswerable,nothing,water
VizWiz_train_000000008438.jpg,VizWiz_train_000000008438.jpg,What kind of K cup?,other,1,1,0,0,0,unanswerable,french vanilla,french vanilla,french vanilla,french vanilla,unanswerable,french vanilla,french vanilla,french vanilla,french vanilla
VizWiz_train_000000008439.jpg,VizWiz_train_000000008439.jpg,Can you see this image?,yes/no,1,1,0,0,0,yes,yes,yes,yes,yes,yes but words blurry,yes,yes,unsuitable,yes
VizWiz_train_000000008440.jpg,VizWiz_train_000000008440.jpg,I'm wondering what can this product this product this can product is? ,other,1,1,0,0,0,pinto beans,bushs pinto beans,pinto beans,pinto beans,pinto beans,pinto beans,beans,pinto beans,pinto beans,pinto beans
VizWiz_train_000000008441.jpg,VizWiz_train_000000008441.jpg,"Can you please tell me if these are DVD's and if so, well, any information. I'd appreciate it. Thanks.",unanswerable,1,1,0,0,0,plain dvds,unanswerable,dvds,dvd in storage box,yes,unsuitable,unsuitable,unanswerable,dvd but that all i can see from image,yes blank dvds
VizWiz_train_000000008442.jpg,VizWiz_train_000000008442.jpg,What kind of salad is this? ,other,1,1,0,0,0,gourmet cobb,gourmet cobb,gourmet cobb,cobb,gourmet cobb,gourmet cobb,gourmet cobb,cobb,cobb,gourmet cobb
VizWiz_train_000000008443.jpg,VizWiz_train_000000008443.jpg,What color is this one?,other,0,1,1,0,0,pink grey white,pink white,white pink grey snowflake print,white pink,white pink,pink grey white,pink white,pink white grey,pink n white,white pink grey
VizWiz_train_000000008444.jpg,VizWiz_train_000000008444.jpg,Is this breeders blend or beef dinner?,other,1,1,0,0,0,breeders blend,breeder,breeders blend,food,breeders blend,breeders blend,breeder blend,breeders blend,chicken,breeders blend
VizWiz_train_000000008445.jpg,VizWiz_train_000000008445.jpg,What kind of pop is this,other,1,1,0,0,0,orange,sunkist orange,sunkist,sunkist,sunkist orange soda,unanswerable,sunkist,unanswerable,unanswerable,soda
VizWiz_train_000000008446.jpg,VizWiz_train_000000008446.jpg,Does this side have writing on it?,yes/no,1,1,1,0,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
VizWiz_train_000000008448.jpg,VizWiz_train_000000008448.jpg,What kind of tomatoes are these?,other,1,1,0,0,0,unanswerable,bellorto,bellorto,unanswerable,unanswerable,bellorto,canned,bellorto,bellorto,unsuitable
VizWiz_train_000000008449.jpg,VizWiz_train_000000008449.jpg,What kind of drink is this?,other,1,1,1,0,0,unanswerable,coke 0,coke 0,soda,coke 0,coke 0,coke 0,coke 0,coke 0,0 coke
VizWiz_train_000000008450.jpg,VizWiz_train_000000008450.jpg,Whats written on this envelope?,other,1,1,0,0,0,approved for mast,approved for mast,approved for,approved for mast uaran,approved for mast,unanswerable,unanswerable,approved for,approved for mast,approved for mast uarant
VizWiz_train_000000008452.jpg,VizWiz_train_000000008452.jpg,"From left to right, what is in each of the three bottles?",other,1,1,0,0,0,shampoo lotion conditioner,reneu shampoo lotion then conditioner,shampoo lotion conditioner,shampoo lotion conditioner,shampoo lotion conditioner,shampoo lotion conditioner,shampoo lotion conditioner,shampoo lotion conditioner,shampoo lotion conditioner,shampoo lotion conditioner
VizWiz_train_000000008454.jpg,VizWiz_train_000000008454.jpg,What is this?,other,1,1,0,0,0,perfect peach quart sized iced tea bags,tea bages,tea bags,tea,tea bags,tea bags,tea bags,tea bags,iced tea bags,caffeine free herb tea
VizWiz_train_000000008455.jpg,VizWiz_train_000000008455.jpg,What type of guitar is this?  Type of guitar.,other,0,1,0,0,0,acoustic,acoustic,unsuitable,unanswerable,classical,unsuitable,unsuitable,acoustic,acoustic,acoustic
VizWiz_train_000000008456.jpg,VizWiz_train_000000008456.jpg,"I know that things might be moving in the picture, but what do you see?",other,0,1,1,0,0,field,park,yard trees,grass trees,countryside,moving,grass,trees,trees road,country setting
VizWiz_train_000000008458.jpg,VizWiz_train_000000008458.jpg,Will you tell me what this captcha says,other,1,1,1,0,0,unsuitable,eteleto was,eteleto was,eteleto was,was,addo was,unsuitable,etelaho was,etelaro was,etelero was
VizWiz_train_000000008459.jpg,VizWiz_train_000000008459.jpg,What is this?,other,1,1,1,0,0,laptop charger,laptop charger,laptop power supply,charger,battery,unanswerable,laptop charger,charger,battery,laptop charger
VizWiz_train_000000008462.jpg,VizWiz_train_000000008462.jpg,What kind of dog is this?,other,0,1,0,0,0,german shepard,german shepherd,german shepherd mix black tan,german sheppard,german shepard,german shepard,german sherpard,german shepherd,german shepard dog,german shepard
VizWiz_train_000000008463.jpg,VizWiz_train_000000008463.jpg,Describe my dog.,other,0,1,1,0,0,white small,dog sleeping,white fluffy pink jacket,white pink harness,small white,sleeping,small white,white fluffy,white fluffy,white fluffy
